group|var_name|var_label|var_type|var_level|t0_var|time_start|time_end|code_type|code_include|code_exclude|notes
education|medium_education|Medium education||||||hfaudd|4859||
education|medium_education|Medium education||||||hfaudd|4860||
education|medium_education|Medium education||||||hfaudd|4861||
education|medium_education|Medium education||||||hfaudd|4864||
education|medium_education|Medium education||||||hfaudd|4865||
education|medium_education|Medium education||||||hfaudd|4866||
education|medium_education|Medium education||||||hfaudd|4867||
education|medium_education|Medium education||||||hfaudd|4868||
education|medium_education|Medium education||||||hfaudd|4869||
education|medium_education|Medium education||||||hfaudd|4870||
education|medium_education|Medium education||||||hfaudd|4871||
education|medium_education|Medium education||||||hfaudd|4874||
education|medium_education|Medium education||||||hfaudd|4875||
education|medium_education|Medium education||||||hfaudd|4876||
education|medium_education|Medium education||||||hfaudd|4877||
education|medium_education|Medium education||||||hfaudd|4878||
education|medium_education|Medium education||||||hfaudd|4879||
education|medium_education|Medium education||||||hfaudd|4880||
education|medium_education|Medium education||||||hfaudd|4881||
education|medium_education|Medium education||||||hfaudd|4882||
education|medium_education|Medium education||||||hfaudd|4901||
education|medium_education|Medium education||||||hfaudd|4902||
education|medium_education|Medium education||||||hfaudd|4903||
education|medium_education|Medium education||||||hfaudd|4904||
education|medium_education|Medium education||||||hfaudd|4905||
education|medium_education|Medium education||||||hfaudd|4906||
education|medium_education|Medium education||||||hfaudd|4907||
education|medium_education|Medium education||||||hfaudd|4908||
education|medium_education|Medium education||||||hfaudd|4909||
education|medium_education|Medium education||||||hfaudd|4910||
education|medium_education|Medium education||||||hfaudd|4911||
education|medium_education|Medium education||||||hfaudd|4912||
education|medium_education|Medium education||||||hfaudd|4913||
education|medium_education|Medium education||||||hfaudd|4914||
education|medium_education|Medium education||||||hfaudd|4915||
education|medium_education|Medium education||||||hfaudd|4916||
education|medium_education|Medium education||||||hfaudd|4917||
education|medium_education|Medium education||||||hfaudd|4918||
education|medium_education|Medium education||||||hfaudd|4919||
education|medium_education|Medium education||||||hfaudd|4920||
education|medium_education|Medium education||||||hfaudd|4921||
education|medium_education|Medium education||||||hfaudd|4922||
education|medium_education|Medium education||||||hfaudd|4923||
education|medium_education|Medium education||||||hfaudd|4924||
education|medium_education|Medium education||||||hfaudd|4925||
education|medium_education|Medium education||||||hfaudd|4926||
education|medium_education|Medium education||||||hfaudd|4927||
education|medium_education|Medium education||||||hfaudd|4928||
education|medium_education|Medium education||||||hfaudd|4929||
education|medium_education|Medium education||||||hfaudd|4930||
education|medium_education|Medium education||||||hfaudd|4931||
education|medium_education|Medium education||||||hfaudd|4932||
education|medium_education|Medium education||||||hfaudd|4933||
education|medium_education|Medium education||||||hfaudd|4934||
education|medium_education|Medium education||||||hfaudd|4937||
education|medium_education|Medium education||||||hfaudd|4938||
education|medium_education|Medium education||||||hfaudd|4939||
education|medium_education|Medium education||||||hfaudd|4940||
education|medium_education|Medium education||||||hfaudd|4941||
education|medium_education|Medium education||||||hfaudd|4942||
education|medium_education|Medium education||||||hfaudd|4943||
education|medium_education|Medium education||||||hfaudd|4944||
education|medium_education|Medium education||||||hfaudd|4945||
education|medium_education|Medium education||||||hfaudd|4951||
education|medium_education|Medium education||||||hfaudd|4952||
education|medium_education|Medium education||||||hfaudd|4953||
education|medium_education|Medium education||||||hfaudd|4954||
education|medium_education|Medium education||||||hfaudd|4955||
education|medium_education|Medium education||||||hfaudd|4956||
education|medium_education|Medium education||||||hfaudd|4957||
education|medium_education|Medium education||||||hfaudd|4958||
education|medium_education|Medium education||||||hfaudd|4959||
education|medium_education|Medium education||||||hfaudd|4960||
education|medium_education|Medium education||||||hfaudd|4961||
education|medium_education|Medium education||||||hfaudd|4962||
education|medium_education|Medium education||||||hfaudd|4963||
education|medium_education|Medium education||||||hfaudd|4964||
education|medium_education|Medium education||||||hfaudd|4965||
education|medium_education|Medium education||||||hfaudd|4966||
education|medium_education|Medium education||||||hfaudd|4967||
education|medium_education|Medium education||||||hfaudd|4968||
education|medium_education|Medium education||||||hfaudd|4970||
education|medium_education|Medium education||||||hfaudd|4971||
education|medium_education|Medium education||||||hfaudd|4977||
education|medium_education|Medium education||||||hfaudd|4978||
education|medium_education|Medium education||||||hfaudd|4979||
education|medium_education|Medium education||||||hfaudd|4980||
education|medium_education|Medium education||||||hfaudd|4981||
education|medium_education|Medium education||||||hfaudd|4982||
education|medium_education|Medium education||||||hfaudd|4983||
education|medium_education|Medium education||||||hfaudd|4984||
education|medium_education|Medium education||||||hfaudd|4985||
education|medium_education|Medium education||||||hfaudd|4986||
education|medium_education|Medium education||||||hfaudd|4987||
education|medium_education|Medium education||||||hfaudd|4988||
education|medium_education|Medium education||||||hfaudd|4989||
education|medium_education|Medium education||||||hfaudd|4990||
education|medium_education|Medium education||||||hfaudd|4991||
education|medium_education|Medium education||||||hfaudd|4992||
education|medium_education|Medium education||||||hfaudd|4995||
education|medium_education|Medium education||||||hfaudd|4996||
education|medium_education|Medium education||||||hfaudd|4997||
education|medium_education|Medium education||||||hfaudd|4998||
education|medium_education|Medium education||||||hfaudd|5126||
education|medium_education|Medium education||||||hfaudd|5142||
education|medium_education|Medium education||||||hfaudd|5145||
education|medium_education|Medium education||||||hfaudd|5146||
education|medium_education|Medium education||||||hfaudd|5147||
education|medium_education|Medium education||||||hfaudd|5148||
education|medium_education|Medium education||||||hfaudd|5149||
education|medium_education|Medium education||||||hfaudd|5152||
education|medium_education|Medium education||||||hfaudd|5155||
education|medium_education|Medium education||||||hfaudd|5182||
education|medium_education|Medium education||||||hfaudd|5183||
education|medium_education|Medium education||||||hfaudd|5185||
education|medium_education|Medium education||||||hfaudd|5186||
education|medium_education|Medium education||||||hfaudd|5197||
education|medium_education|Medium education||||||hfaudd|5200||
education|medium_education|Medium education||||||hfaudd|5201||
education|medium_education|Medium education||||||hfaudd|5202||
education|medium_education|Medium education||||||hfaudd|5205||
education|medium_education|Medium education||||||hfaudd|5206||
education|medium_education|Medium education||||||hfaudd|5207||
education|medium_education|Medium education||||||hfaudd|5208||
education|medium_education|Medium education||||||hfaudd|5209||
education|medium_education|Medium education||||||hfaudd|5215||
education|medium_education|Medium education||||||hfaudd|5443||
education|medium_education|Medium education||||||hfaudd|9014||
education|medium_education|Medium education||||||hfaudd|9106||
education|medium_education|Medium education||||||hfaudd|9173||
education|medium_education|Medium education||||||hfaudd|9215||
education|medium_education|Medium education||||||hfaudd|9330||
education|medium_education|Medium education||||||hfaudd|9342||
education|medium_education|Medium education||||||hfaudd|9369||
education|medium_education|Medium education||||||hfaudd|9382||
education|medium_education|Medium education||||||hfaudd|9384||
education|medium_education|Medium education||||||hfaudd|9386||
education|medium_education|Medium education||||||hfaudd|9429||
education|medium_education|Medium education||||||hfaudd|9431||
education|medium_education|Medium education||||||hfaudd|9434||
education|medium_education|Medium education||||||hfaudd|9435||
education|medium_education|Medium education||||||hfaudd|9440||
education|medium_education|Medium education||||||hfaudd|9445||
education|medium_education|Medium education||||||hfaudd|9467||
education|medium_education|Medium education||||||hfaudd|9468||
education|medium_education|Medium education||||||hfaudd|9484||
education|medium_education|Medium education||||||hfaudd|9485||
education|medium_education|Medium education||||||hfaudd|9486||
education|medium_education|Medium education||||||hfaudd|9540||
education|medium_education|Medium education||||||hfaudd|9564||
education|medium_education|Medium education||||||hfaudd|9569||
education|medium_education|Medium education||||||hfaudd|9573||
education|medium_education|Medium education||||||hfaudd|9621||
education|medium_education|Medium education||||||hfaudd|9622||
education|medium_education|Medium education||||||hfaudd|9623||
education|medium_education|Medium education||||||hfaudd|9636||
education|medium_education|Medium education||||||hfaudd|9654||
education|medium_education|Medium education||||||hfaudd|9720||
education|medium_education|Medium education||||||hfaudd|9721||
education|medium_education|Medium education||||||hfaudd|9722||
education|medium_education|Medium education||||||hfaudd|9909||
education|medium_education|Medium education||||||hfaudd|9910||
education|medium_education|Medium education||||||hfaudd|9911||
education|medium_education|Medium education||||||hfaudd|9912||
education|medium_education|Medium education||||||hfaudd|9913||
education|medium_education|Medium education||||||hfaudd|9914||
education|medium_education|Medium education||||||hfaudd|9915||
education|medium_education|Medium education||||||hfaudd|9916||
education|medium_education|Medium education||||||hfaudd|9917||
education|medium_education|Medium education||||||hfaudd|9918||
education|medium_education|Medium education||||||hfaudd|9933||
education|long_education|Long education||||||hfaudd|0141||
education|long_education|Long education||||||hfaudd|0144||
education|long_education|Long education||||||hfaudd|0145||
education|long_education|Long education||||||hfaudd|0146||
education|long_education|Long education||||||hfaudd|0148||
education|long_education|Long education||||||hfaudd|0150||
education|long_education|Long education||||||hfaudd|0151||
education|long_education|Long education||||||hfaudd|0152||
education|long_education|Long education||||||hfaudd|0153||
education|long_education|Long education||||||hfaudd|0154||
education|long_education|Long education||||||hfaudd|0155||
education|long_education|Long education||||||hfaudd|0156||
education|long_education|Long education||||||hfaudd|0159||
education|long_education|Long education||||||hfaudd|0161||
education|long_education|Long education||||||hfaudd|0162||
education|long_education|Long education||||||hfaudd|0163||
education|long_education|Long education||||||hfaudd|0164||
education|long_education|Long education||||||hfaudd|0165||
education|long_education|Long education||||||hfaudd|0167||
education|long_education|Long education||||||hfaudd|0425||
education|long_education|Long education||||||hfaudd|0430||
education|long_education|Long education||||||hfaudd|0439||
education|long_education|Long education||||||hfaudd|0459||
education|long_education|Long education||||||hfaudd|0475||
education|long_education|Long education||||||hfaudd|0480||
education|long_education|Long education||||||hfaudd|0485||
education|long_education|Long education||||||hfaudd|0490||
education|long_education|Long education||||||hfaudd|0495||
education|long_education|Long education||||||hfaudd|0520||
education|long_education|Long education||||||hfaudd|0525||
education|long_education|Long education||||||hfaudd|0530||
education|long_education|Long education||||||hfaudd|0539||
education|long_education|Long education||||||hfaudd|0545||
education|long_education|Long education||||||hfaudd|0559||
education|long_education|Long education||||||hfaudd|0575||
education|long_education|Long education||||||hfaudd|0580||
education|long_education|Long education||||||hfaudd|0585||
education|long_education|Long education||||||hfaudd|0590||
education|long_education|Long education||||||hfaudd|0595||
education|long_education|Long education||||||hfaudd|0700||
education|long_education|Long education||||||hfaudd|0702||
education|long_education|Long education||||||hfaudd|0703||
education|long_education|Long education||||||hfaudd|0704||
education|long_education|Long education||||||hfaudd|0705||
education|long_education|Long education||||||hfaudd|0706||
education|long_education|Long education||||||hfaudd|0707||
education|long_education|Long education||||||hfaudd|0708||
education|long_education|Long education||||||hfaudd|0709||
education|long_education|Long education||||||hfaudd|0720||
education|long_education|Long education||||||hfaudd|0721||
education|long_education|Long education||||||hfaudd|0722||
education|long_education|Long education||||||hfaudd|0723||
education|long_education|Long education||||||hfaudd|0724||
education|long_education|Long education||||||hfaudd|0725||
education|long_education|Long education||||||hfaudd|0726||
education|long_education|Long education||||||hfaudd|0728||
education|long_education|Long education||||||hfaudd|0729||
education|long_education|Long education||||||hfaudd|0800||
education|long_education|Long education||||||hfaudd|0802||
education|long_education|Long education||||||hfaudd|0803||
education|long_education|Long education||||||hfaudd|0806||
education|long_education|Long education||||||hfaudd|0807||
education|long_education|Long education||||||hfaudd|0810||
education|long_education|Long education||||||hfaudd|0811||
education|long_education|Long education||||||hfaudd|0815||
education|long_education|Long education||||||hfaudd|0816||
education|long_education|Long education||||||hfaudd|0835||
education|long_education|Long education||||||hfaudd|0840||
education|long_education|Long education||||||hfaudd|2029||
education|long_education|Long education||||||hfaudd|2414||
education|long_education|Long education||||||hfaudd|2463||
education|long_education|Long education||||||hfaudd|2464||
education|long_education|Long education||||||hfaudd|2465||
education|long_education|Long education||||||hfaudd|2466||
education|long_education|Long education||||||hfaudd|2467||
education|long_education|Long education||||||hfaudd|2468||
education|long_education|Long education||||||hfaudd|2475||
education|long_education|Long education||||||hfaudd|3162||
education|long_education|Long education||||||hfaudd|3744||
education|long_education|Long education||||||hfaudd|3745||
education|long_education|Long education||||||hfaudd|3746||
education|long_education|Long education||||||hfaudd|3747||
education|long_education|Long education||||||hfaudd|3748||
education|long_education|Long education||||||hfaudd|3750||
education|long_education|Long education||||||hfaudd|3752||
education|long_education|Long education||||||hfaudd|3755||
education|long_education|Long education||||||hfaudd|3760||
education|long_education|Long education||||||hfaudd|3765||
education|long_education|Long education||||||hfaudd|3770||
education|long_education|Long education||||||hfaudd|3775||
education|long_education|Long education||||||hfaudd|3800||
education|long_education|Long education||||||hfaudd|3801||
education|long_education|Long education||||||hfaudd|3802||
education|long_education|Long education||||||hfaudd|3803||
education|long_education|Long education||||||hfaudd|3804||
education|long_education|Long education||||||hfaudd|3806||
education|long_education|Long education||||||hfaudd|3807||
education|long_education|Long education||||||hfaudd|3809||
education|long_education|Long education||||||hfaudd|3811||
education|long_education|Long education||||||hfaudd|3812||
education|long_education|Long education||||||hfaudd|3813||
education|long_education|Long education||||||hfaudd|3814||
education|long_education|Long education||||||hfaudd|3815||
education|long_education|Long education||||||hfaudd|3816||
education|long_education|Long education||||||hfaudd|3817||
education|long_education|Long education||||||hfaudd|3818||
education|long_education|Long education||||||hfaudd|3819||
education|long_education|Long education||||||hfaudd|3820||
education|long_education|Long education||||||hfaudd|3821||
education|long_education|Long education||||||hfaudd|3822||
education|long_education|Long education||||||hfaudd|3823||
education|long_education|Long education||||||hfaudd|3824||
education|long_education|Long education||||||hfaudd|3825||
education|long_education|Long education||||||hfaudd|3826||
education|long_education|Long education||||||hfaudd|3827||
education|long_education|Long education||||||hfaudd|3828||
education|long_education|Long education||||||hfaudd|3829||
education|long_education|Long education||||||hfaudd|3830||
education|long_education|Long education||||||hfaudd|3831||
education|long_education|Long education||||||hfaudd|3832||
education|long_education|Long education||||||hfaudd|3833||
education|long_education|Long education||||||hfaudd|3834||
education|long_education|Long education||||||hfaudd|3836||
education|long_education|Long education||||||hfaudd|3837||
education|long_education|Long education||||||hfaudd|3838||
education|long_education|Long education||||||hfaudd|3839||
education|long_education|Long education||||||hfaudd|3840||
education|long_education|Long education||||||hfaudd|3841||
education|long_education|Long education||||||hfaudd|3842||
education|long_education|Long education||||||hfaudd|3843||
education|long_education|Long education||||||hfaudd|3844||
education|long_education|Long education||||||hfaudd|3845||
education|long_education|Long education||||||hfaudd|3846||
education|long_education|Long education||||||hfaudd|3847||
education|long_education|Long education||||||hfaudd|3848||
education|long_education|Long education||||||hfaudd|3849||
education|long_education|Long education||||||hfaudd|3850||
education|long_education|Long education||||||hfaudd|3851||
education|long_education|Long education||||||hfaudd|3852||
education|long_education|Long education||||||hfaudd|3853||
education|long_education|Long education||||||hfaudd|3854||
education|long_education|Long education||||||hfaudd|3855||
education|long_education|Long education||||||hfaudd|3856||
education|long_education|Long education||||||hfaudd|3857||
education|long_education|Long education||||||hfaudd|3858||
education|long_education|Long education||||||hfaudd|3859||
education|long_education|Long education||||||hfaudd|3860||
education|long_education|Long education||||||hfaudd|3861||
education|long_education|Long education||||||hfaudd|3862||
education|long_education|Long education||||||hfaudd|3863||
education|long_education|Long education||||||hfaudd|3864||
education|long_education|Long education||||||hfaudd|3865||
education|long_education|Long education||||||hfaudd|3866||
education|long_education|Long education||||||hfaudd|3867||
education|long_education|Long education||||||hfaudd|3872||
education|long_education|Long education||||||hfaudd|3875||
education|long_education|Long education||||||hfaudd|3943||
education|long_education|Long education||||||hfaudd|3945||
education|long_education|Long education||||||hfaudd|3950||
education|long_education|Long education||||||hfaudd|3970||
education|long_education|Long education||||||hfaudd|3971||
education|long_education|Long education||||||hfaudd|4000||
education|long_education|Long education||||||hfaudd|4005||
education|long_education|Long education||||||hfaudd|4006||
education|long_education|Long education||||||hfaudd|4007||
education|long_education|Long education||||||hfaudd|4009||
education|long_education|Long education||||||hfaudd|4011||
education|long_education|Long education||||||hfaudd|4012||
education|long_education|Long education||||||hfaudd|4013||
education|long_education|Long education||||||hfaudd|4014||
education|long_education|Long education||||||hfaudd|4015||
education|long_education|Long education||||||hfaudd|4017||
education|long_education|Long education||||||hfaudd|4018||
education|long_education|Long education||||||hfaudd|4019||
education|long_education|Long education||||||hfaudd|4020||
education|long_education|Long education||||||hfaudd|4021||
education|long_education|Long education||||||hfaudd|4022||
education|long_education|Long education||||||hfaudd|4023||
education|long_education|Long education||||||hfaudd|4024||
education|long_education|Long education||||||hfaudd|4025||
education|long_education|Long education||||||hfaudd|4026||
education|long_education|Long education||||||hfaudd|4027||
education|long_education|Long education||||||hfaudd|4028||
education|long_education|Long education||||||hfaudd|4029||
education|long_education|Long education||||||hfaudd|4030||
education|long_education|Long education||||||hfaudd|4032||
education|long_education|Long education||||||hfaudd|4033||
education|long_education|Long education||||||hfaudd|4034||
education|long_education|Long education||||||hfaudd|4035||
education|long_education|Long education||||||hfaudd|4036||
education|long_education|Long education||||||hfaudd|4037||
education|long_education|Long education||||||hfaudd|4040||
education|long_education|Long education||||||hfaudd|4041||
education|long_education|Long education||||||hfaudd|4049||
education|long_education|Long education||||||hfaudd|4050||
education|long_education|Long education||||||hfaudd|4052||
education|long_education|Long education||||||hfaudd|4054||
education|long_education|Long education||||||hfaudd|4055||
education|long_education|Long education||||||hfaudd|4060||
education|long_education|Long education||||||hfaudd|4061||
education|long_education|Long education||||||hfaudd|4062||
education|long_education|Long education||||||hfaudd|4063||
education|long_education|Long education||||||hfaudd|4064||
education|long_education|Long education||||||hfaudd|4065||
education|long_education|Long education||||||hfaudd|4066||
education|long_education|Long education||||||hfaudd|4067||
education|long_education|Long education||||||hfaudd|4068||
education|long_education|Long education||||||hfaudd|4069||
education|long_education|Long education||||||hfaudd|4070||
education|long_education|Long education||||||hfaudd|4071||
education|long_education|Long education||||||hfaudd|4072||
education|long_education|Long education||||||hfaudd|4073||
education|long_education|Long education||||||hfaudd|4074||
education|long_education|Long education||||||hfaudd|4075||
education|long_education|Long education||||||hfaudd|4076||
education|long_education|Long education||||||hfaudd|4077||
education|long_education|Long education||||||hfaudd|4078||
education|long_education|Long education||||||hfaudd|4079||
education|long_education|Long education||||||hfaudd|4081||
education|long_education|Long education||||||hfaudd|4082||
education|long_education|Long education||||||hfaudd|4083||
education|long_education|Long education||||||hfaudd|4084||
education|long_education|Long education||||||hfaudd|4085||
education|long_education|Long education||||||hfaudd|4086||
education|long_education|Long education||||||hfaudd|4087||
education|long_education|Long education||||||hfaudd|4089||
education|long_education|Long education||||||hfaudd|4090||
education|long_education|Long education||||||hfaudd|4091||
education|long_education|Long education||||||hfaudd|4092||
education|long_education|Long education||||||hfaudd|4093||
education|long_education|Long education||||||hfaudd|4096||
education|long_education|Long education||||||hfaudd|4097||
education|long_education|Long education||||||hfaudd|4099||
education|long_education|Long education||||||hfaudd|4134||
education|long_education|Long education||||||hfaudd|4450||
education|long_education|Long education||||||hfaudd|4474||
education|long_education|Long education||||||hfaudd|4562||
education|long_education|Long education||||||hfaudd|4801||
education|long_education|Long education||||||hfaudd|5000||
education|long_education|Long education||||||hfaudd|5001||
education|long_education|Long education||||||hfaudd|5003||
education|long_education|Long education||||||hfaudd|5004||
education|long_education|Long education||||||hfaudd|5005||
education|long_education|Long education||||||hfaudd|5006||
education|long_education|Long education||||||hfaudd|5007||
education|long_education|Long education||||||hfaudd|5008||
education|long_education|Long education||||||hfaudd|5009||
education|long_education|Long education||||||hfaudd|5017||
education|long_education|Long education||||||hfaudd|5020||
education|long_education|Long education||||||hfaudd|5025||
education|long_education|Long education||||||hfaudd|5031||
education|long_education|Long education||||||hfaudd|5033||
education|long_education|Long education||||||hfaudd|5034||
education|long_education|Long education||||||hfaudd|5035||
education|long_education|Long education||||||hfaudd|5036||
education|long_education|Long education||||||hfaudd|5037||
education|long_education|Long education||||||hfaudd|5038||
education|long_education|Long education||||||hfaudd|5039||
education|long_education|Long education||||||hfaudd|5040||
education|long_education|Long education||||||hfaudd|5041||
education|long_education|Long education||||||hfaudd|5042||
education|long_education|Long education||||||hfaudd|5043||
education|long_education|Long education||||||hfaudd|5045||
education|long_education|Long education||||||hfaudd|5046||
education|long_education|Long education||||||hfaudd|5047||
education|long_education|Long education||||||hfaudd|5055||
education|long_education|Long education||||||hfaudd|5060||
education|long_education|Long education||||||hfaudd|5061||
education|long_education|Long education||||||hfaudd|5065||
education|long_education|Long education||||||hfaudd|5066||
education|long_education|Long education||||||hfaudd|5067||
education|long_education|Long education||||||hfaudd|5068||
education|long_education|Long education||||||hfaudd|5069||
education|long_education|Long education||||||hfaudd|5070||
education|long_education|Long education||||||hfaudd|5071||
education|long_education|Long education||||||hfaudd|5072||
education|long_education|Long education||||||hfaudd|5073||
education|long_education|Long education||||||hfaudd|5074||
education|long_education|Long education||||||hfaudd|5075||
education|long_education|Long education||||||hfaudd|5076||
education|long_education|Long education||||||hfaudd|5077||
education|long_education|Long education||||||hfaudd|5078||
education|long_education|Long education||||||hfaudd|5079||
education|long_education|Long education||||||hfaudd|5082||
education|long_education|Long education||||||hfaudd|5083||
education|long_education|Long education||||||hfaudd|5084||
education|long_education|Long education||||||hfaudd|5085||
education|long_education|Long education||||||hfaudd|5086||
education|long_education|Long education||||||hfaudd|5087||
education|long_education|Long education||||||hfaudd|5093||
education|long_education|Long education||||||hfaudd|5094||
education|long_education|Long education||||||hfaudd|5095||
education|long_education|Long education||||||hfaudd|5096||
education|long_education|Long education||||||hfaudd|5100||
education|long_education|Long education||||||hfaudd|5110||
education|long_education|Long education||||||hfaudd|5111||
education|long_education|Long education||||||hfaudd|5112||
education|long_education|Long education||||||hfaudd|5113||
education|long_education|Long education||||||hfaudd|5114||
education|long_education|Long education||||||hfaudd|5115||
education|long_education|Long education||||||hfaudd|5116||
education|long_education|Long education||||||hfaudd|5117||
education|long_education|Long education||||||hfaudd|5118||
education|long_education|Long education||||||hfaudd|5119||
education|long_education|Long education||||||hfaudd|5120||
education|long_education|Long education||||||hfaudd|5121||
education|long_education|Long education||||||hfaudd|5122||
education|long_education|Long education||||||hfaudd|5123||
education|long_education|Long education||||||hfaudd|5124||
education|long_education|Long education||||||hfaudd|5125||
education|long_education|Long education||||||hfaudd|5127||
education|long_education|Long education||||||hfaudd|5128||
education|long_education|Long education||||||hfaudd|5129||
education|long_education|Long education||||||hfaudd|5130||
education|long_education|Long education||||||hfaudd|5131||
education|long_education|Long education||||||hfaudd|5132||
education|long_education|Long education||||||hfaudd|5133||
education|long_education|Long education||||||hfaudd|5134||
education|long_education|Long education||||||hfaudd|5135||
education|long_education|Long education||||||hfaudd|5136||
education|long_education|Long education||||||hfaudd|5137||
education|long_education|Long education||||||hfaudd|5138||
education|long_education|Long education||||||hfaudd|5139||
education|long_education|Long education||||||hfaudd|5140||
education|long_education|Long education||||||hfaudd|5141||
education|long_education|Long education||||||hfaudd|5143||
education|long_education|Long education||||||hfaudd|5150||
education|long_education|Long education||||||hfaudd|5151||
education|long_education|Long education||||||hfaudd|5153||
education|long_education|Long education||||||hfaudd|5154||
education|long_education|Long education||||||hfaudd|5156||
education|long_education|Long education||||||hfaudd|5157||
education|long_education|Long education||||||hfaudd|5158||
education|long_education|Long education||||||hfaudd|5159||
education|long_education|Long education||||||hfaudd|5160||
education|long_education|Long education||||||hfaudd|5161||
education|long_education|Long education||||||hfaudd|5162||
education|long_education|Long education||||||hfaudd|5163||
education|long_education|Long education||||||hfaudd|5164||
education|long_education|Long education||||||hfaudd|5165||
education|long_education|Long education||||||hfaudd|5166||
education|long_education|Long education||||||hfaudd|5167||
education|long_education|Long education||||||hfaudd|5168||
education|long_education|Long education||||||hfaudd|5169||
education|long_education|Long education||||||hfaudd|5170||
education|long_education|Long education||||||hfaudd|5171||
education|long_education|Long education||||||hfaudd|5172||
education|long_education|Long education||||||hfaudd|5173||
education|long_education|Long education||||||hfaudd|5174||
education|long_education|Long education||||||hfaudd|5175||
education|long_education|Long education||||||hfaudd|5176||
education|long_education|Long education||||||hfaudd|5177||
education|long_education|Long education||||||hfaudd|5178||
education|long_education|Long education||||||hfaudd|5179||
education|long_education|Long education||||||hfaudd|5181||
education|long_education|Long education||||||hfaudd|5184||
education|long_education|Long education||||||hfaudd|5187||
education|long_education|Long education||||||hfaudd|5188||
education|long_education|Long education||||||hfaudd|5189||
education|long_education|Long education||||||hfaudd|5190||
education|long_education|Long education||||||hfaudd|5191||
education|long_education|Long education||||||hfaudd|5192||
education|long_education|Long education||||||hfaudd|5193||
education|long_education|Long education||||||hfaudd|5194||
education|long_education|Long education||||||hfaudd|5195||
education|long_education|Long education||||||hfaudd|5196||
education|long_education|Long education||||||hfaudd|5198||
education|long_education|Long education||||||hfaudd|5199||
education|long_education|Long education||||||hfaudd|5203||
education|long_education|Long education||||||hfaudd|5210||
education|long_education|Long education||||||hfaudd|5211||
education|long_education|Long education||||||hfaudd|5220||
education|long_education|Long education||||||hfaudd|5221||
education|long_education|Long education||||||hfaudd|5222||
education|long_education|Long education||||||hfaudd|5223||
education|long_education|Long education||||||hfaudd|5224||
education|long_education|Long education||||||hfaudd|5225||
education|long_education|Long education||||||hfaudd|5226||
education|long_education|Long education||||||hfaudd|5227||
education|long_education|Long education||||||hfaudd|5228||
education|long_education|Long education||||||hfaudd|5229||
education|long_education|Long education||||||hfaudd|5231||
education|long_education|Long education||||||hfaudd|5232||
education|long_education|Long education||||||hfaudd|5233||
education|long_education|Long education||||||hfaudd|5234||
education|long_education|Long education||||||hfaudd|5235||
education|long_education|Long education||||||hfaudd|5238||
education|long_education|Long education||||||hfaudd|5246||
education|long_education|Long education||||||hfaudd|5247||
education|long_education|Long education||||||hfaudd|5295||
education|long_education|Long education||||||hfaudd|5300||
education|long_education|Long education||||||hfaudd|5301||
education|long_education|Long education||||||hfaudd|5302||
education|long_education|Long education||||||hfaudd|5303||
education|long_education|Long education||||||hfaudd|5304||
education|long_education|Long education||||||hfaudd|5305||
education|long_education|Long education||||||hfaudd|5306||
education|long_education|Long education||||||hfaudd|5307||
education|long_education|Long education||||||hfaudd|5308||
education|long_education|Long education||||||hfaudd|5309||
education|long_education|Long education||||||hfaudd|5310||
education|long_education|Long education||||||hfaudd|5311||
education|long_education|Long education||||||hfaudd|5312||
education|long_education|Long education||||||hfaudd|5313||
education|long_education|Long education||||||hfaudd|5314||
education|long_education|Long education||||||hfaudd|5315||
education|long_education|Long education||||||hfaudd|5316||
education|long_education|Long education||||||hfaudd|5317||
education|long_education|Long education||||||hfaudd|5318||
education|long_education|Long education||||||hfaudd|5319||
education|long_education|Long education||||||hfaudd|5320||
education|long_education|Long education||||||hfaudd|5321||
education|long_education|Long education||||||hfaudd|5322||
education|long_education|Long education||||||hfaudd|5323||
education|long_education|Long education||||||hfaudd|5324||
education|long_education|Long education||||||hfaudd|5325||
education|long_education|Long education||||||hfaudd|5326||
education|long_education|Long education||||||hfaudd|5327||
education|long_education|Long education||||||hfaudd|5328||
education|long_education|Long education||||||hfaudd|5329||
education|long_education|Long education||||||hfaudd|5330||
education|long_education|Long education||||||hfaudd|5331||
education|long_education|Long education||||||hfaudd|5332||
education|long_education|Long education||||||hfaudd|5333||
education|long_education|Long education||||||hfaudd|5334||
education|long_education|Long education||||||hfaudd|5335||
education|long_education|Long education||||||hfaudd|5336||
education|long_education|Long education||||||hfaudd|5337||
education|long_education|Long education||||||hfaudd|5338||
education|long_education|Long education||||||hfaudd|5339||
education|long_education|Long education||||||hfaudd|5340||
education|long_education|Long education||||||hfaudd|5341||
education|long_education|Long education||||||hfaudd|5342||
education|long_education|Long education||||||hfaudd|5343||
education|long_education|Long education||||||hfaudd|5344||
education|long_education|Long education||||||hfaudd|5345||
education|long_education|Long education||||||hfaudd|5346||
education|long_education|Long education||||||hfaudd|5347||
education|long_education|Long education||||||hfaudd|5349||
education|long_education|Long education||||||hfaudd|5350||
education|long_education|Long education||||||hfaudd|5351||
education|long_education|Long education||||||hfaudd|5352||
education|long_education|Long education||||||hfaudd|5353||
education|long_education|Long education||||||hfaudd|5354||
education|long_education|Long education||||||hfaudd|5355||
education|long_education|Long education||||||hfaudd|5356||
education|long_education|Long education||||||hfaudd|5357||
