additional_relative_req|var_pop|agegroup|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
yes|bd_01#prev_2021|0-24|__n|__n|3,195 (100.0)|100||3195
yes|bd_01#prev_2021|0-24|male|male|1,935 (60.6)|60.5633802816901||1935
yes|bd_01#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_01#prev_2021|0-24|cci_g|cci_g: +3|24 (0.8)|0.75117370892018||24
yes|bd_01#prev_2021|0-24|cci_g|cci_g: 0|2,892 (90.5)|90.5164319248826||2892
yes|bd_01#prev_2021|0-24|cci_g|cci_g: 1-2|279 (8.7)|8.73239436619718||279
yes|bd_01#prev_2021|0-24|age_index|age_index|22.6 (20.9;24.0)|20.8688524590163|24.0027322404371|22.643835616
yes|bd_01#prev_2021|0-24|education_level|education_level: title||||
yes|bd_01#prev_2021|0-24|education_level|education_level: long_education|57 (1.8)|1.78403755868544||57
yes|bd_01#prev_2021|0-24|education_level|education_level: medium_education|838 (26.2)|26.2284820031298||838
yes|bd_01#prev_2021|0-24|education_level|education_level: no_education|89 (2.8)|2.78560250391236||89
yes|bd_01#prev_2021|0-24|education_level|education_level: short_education|2,211 (69.2)|69.2018779342723||2211
yes|bd_01#prev_2021|25-64|__n|__n|81,444 (100.0)|100||81444
yes|bd_01#prev_2021|25-64|male|male|54,855 (67.4)|67.3530278473552||54855
yes|bd_01#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_01#prev_2021|25-64|cci_g|cci_g: +3|4,731 (5.8)|5.80889936643583||4731
yes|bd_01#prev_2021|25-64|cci_g|cci_g: 0|59,000 (72.4)|72.4424144197239||59000
yes|bd_01#prev_2021|25-64|cci_g|cci_g: 1-2|17,713 (21.7)|21.7486862138401||17713
yes|bd_01#prev_2021|25-64|age_index|age_index|52.6 (43.0;58.8)|42.9849315068493|58.7506849315068|52.56147541
yes|bd_01#prev_2021|25-64|education_level|education_level: title||||
yes|bd_01#prev_2021|25-64|education_level|education_level: long_education|12,537 (15.4)|15.393399145425||12537
yes|bd_01#prev_2021|25-64|education_level|education_level: medium_education|37,711 (46.3)|46.302981189529||37711
yes|bd_01#prev_2021|25-64|education_level|education_level: no_education|2,070 (2.5)|2.54162369235302||2070
yes|bd_01#prev_2021|25-64|education_level|education_level: short_education|29,126 (35.8)|35.7619959726929||29126
yes|bd_01#prev_2021|65+|__n|__n|37,612 (100.0)|100||37612
yes|bd_01#prev_2021|65+|male|male|23,024 (61.2)|61.2145060087206||23024
yes|bd_01#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_01#prev_2021|65+|cci_g|cci_g: +3|7,889 (21.0)|20.9746889290651||7889
yes|bd_01#prev_2021|65+|cci_g|cci_g: 0|15,333 (40.8)|40.7662448154844||15333
yes|bd_01#prev_2021|65+|cci_g|cci_g: 1-2|14,390 (38.3)|38.2590662554503||14390
yes|bd_01#prev_2021|65+|age_index|age_index|72.1 (68.2;76.5)|68.2131147540983|76.5491803278688|72.142076503
yes|bd_01#prev_2021|65+|education_level|education_level: title||||
yes|bd_01#prev_2021|65+|education_level|education_level: long_education|7,207 (19.2)|19.1614378389875||7207
yes|bd_01#prev_2021|65+|education_level|education_level: medium_education|18,423 (49.0)|48.9817079655429||18423
yes|bd_01#prev_2021|65+|education_level|education_level: no_education|2,475 (6.6)|6.58034669786238||2475
yes|bd_01#prev_2021|65+|education_level|education_level: short_education|9,507 (25.3)|25.2765074976071||9507
yes|bd_02#inc_2016_2021|0-24|__n|__n|46,823 (100.0)|100||46823
yes|bd_02#inc_2016_2021|0-24|male|male|16,137 (34.5)|34.4638318774961||16137
yes|bd_02#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_02#inc_2016_2021|0-24|cci_g|cci_g: +3|95 (0.2)|0.20289174123828||95
yes|bd_02#inc_2016_2021|0-24|cci_g|cci_g: 0|43,467 (92.8)|92.8325822779403||43467
yes|bd_02#inc_2016_2021|0-24|cci_g|cci_g: 1-2|3,261 (7.0)|6.96452598082139||3261
yes|bd_02#inc_2016_2021|0-24|age_index|age_index|19.2 (16.0;22.1)|15.9808743169398|22.0712328767123|19.2
yes|bd_02#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_02#inc_2016_2021|0-24|education_level|education_level: long_education|810 (1.7)|1.72991905687375||810
yes|bd_02#inc_2016_2021|0-24|education_level|education_level: medium_education|10,010 (21.4)|21.3783824188966||10010
yes|bd_02#inc_2016_2021|0-24|education_level|education_level: no_education|4,712 (10.1)|10.0634303654187||4712
yes|bd_02#inc_2016_2021|0-24|education_level|education_level: short_education|31,291 (66.8)|66.8282681588108||31291
yes|bd_02#inc_2016_2021|25-64|__n|__n|49,620 (100.0)|100||49620
yes|bd_02#inc_2016_2021|25-64|male|male|18,548 (37.4)|37.3800886739218||18548
yes|bd_02#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_02#inc_2016_2021|25-64|cci_g|cci_g: +3|1,568 (3.2)|3.16001612253123||1568
yes|bd_02#inc_2016_2021|25-64|cci_g|cci_g: 0|40,957 (82.5)|82.5413139862958||40957
yes|bd_02#inc_2016_2021|25-64|cci_g|cci_g: 1-2|7,095 (14.3)|14.2986698911729||7095
yes|bd_02#inc_2016_2021|25-64|age_index|age_index|41.6 (31.8;52.2)|31.8250430421438|52.173733063852|41.589482746
yes|bd_02#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_02#inc_2016_2021|25-64|education_level|education_level: long_education|13,858 (27.9)|27.9282547359935||13858
yes|bd_02#inc_2016_2021|25-64|education_level|education_level: medium_education|20,653 (41.6)|41.6223297057638||20653
yes|bd_02#inc_2016_2021|25-64|education_level|education_level: no_education|1,949 (3.9)|3.92785167271261||1949
yes|bd_02#inc_2016_2021|25-64|education_level|education_level: short_education|13,160 (26.5)|26.52156388553||13160
yes|bd_02#inc_2016_2021|65+|__n|__n|18,309 (100.0)|100||18309
yes|bd_02#inc_2016_2021|65+|male|male|6,036 (33.0)|32.9673930853678||6036
yes|bd_02#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_02#inc_2016_2021|65+|cci_g|cci_g: +3|4,292 (23.4)|23.4420230487738||4292
yes|bd_02#inc_2016_2021|65+|cci_g|cci_g: 0|7,072 (38.6)|38.6258124419684||7072
yes|bd_02#inc_2016_2021|65+|cci_g|cci_g: 1-2|6,945 (37.9)|37.9321645092577||6945
yes|bd_02#inc_2016_2021|65+|age_index|age_index|75.4 (70.5;81.5)|70.4521221648327|81.5479452054794|75.418032787
yes|bd_02#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_02#inc_2016_2021|65+|education_level|education_level: long_education|2,823 (15.4)|15.418646567262||2823
yes|bd_02#inc_2016_2021|65+|education_level|education_level: medium_education|7,855 (42.9)|42.9023977278933||7855
yes|bd_02#inc_2016_2021|65+|education_level|education_level: no_education|881 (4.8)|4.81184117100879||881
yes|bd_02#inc_2016_2021|65+|education_level|education_level: short_education|6,750 (36.9)|36.8671145338358||6750
yes|bd_02#prev_2021|0-24|__n|__n|43,920 (100.0)|100||43920
yes|bd_02#prev_2021|0-24|male|male|16,400 (37.3)|37.3406193078324||16400
yes|bd_02#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_02#prev_2021|0-24|cci_g|cci_g: +3|114 (0.3)|0.25956284153005||114
yes|bd_02#prev_2021|0-24|cci_g|cci_g: 0|40,583 (92.4)|92.4020947176685||40583
yes|bd_02#prev_2021|0-24|cci_g|cci_g: 1-2|3,223 (7.3)|7.33834244080145||3223
yes|bd_02#prev_2021|0-24|age_index|age_index|20.9 (18.1;23.1)|18.0821917808219|23.0986301369863|20.889344262
yes|bd_02#prev_2021|0-24|education_level|education_level: title||||
yes|bd_02#prev_2021|0-24|education_level|education_level: long_education|950 (2.2)|2.16302367941712||950
yes|bd_02#prev_2021|0-24|education_level|education_level: medium_education|10,995 (25.0)|25.0341530054644||10995
yes|bd_02#prev_2021|0-24|education_level|education_level: no_education|1,908 (4.3)|4.34426229508196||1908
yes|bd_02#prev_2021|0-24|education_level|education_level: short_education|30,067 (68.5)|68.4585610200364||30067
yes|bd_02#prev_2021|25-64|__n|__n|178,115 (100.0)|100||178115
yes|bd_02#prev_2021|25-64|male|male|62,333 (35.0)|34.9959295960475||62333
yes|bd_02#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_02#prev_2021|25-64|cci_g|cci_g: +3|4,388 (2.5)|2.46357690256295||4388
yes|bd_02#prev_2021|25-64|cci_g|cci_g: 0|146,397 (82.2)|82.192403784072||146397
yes|bd_02#prev_2021|25-64|cci_g|cci_g: 1-2|27,330 (15.3)|15.3440193133649||27330
yes|bd_02#prev_2021|25-64|age_index|age_index|45.6 (35.3;54.7)|35.3205479452054|54.6657534246575|45.594520548
yes|bd_02#prev_2021|25-64|education_level|education_level: title||||
yes|bd_02#prev_2021|25-64|education_level|education_level: long_education|48,905 (27.5)|27.4569800409847||48905
yes|bd_02#prev_2021|25-64|education_level|education_level: medium_education|74,041 (41.6)|41.5692109030682||74041
yes|bd_02#prev_2021|25-64|education_level|education_level: no_education|4,014 (2.3)|2.25360020211661||4014
yes|bd_02#prev_2021|25-64|education_level|education_level: short_education|51,155 (28.7)|28.7202088538303||51155
yes|bd_02#prev_2021|65+|__n|__n|54,851 (100.0)|100||54851
yes|bd_02#prev_2021|65+|male|male|16,404 (29.9)|29.9064739020254||16404
yes|bd_02#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_02#prev_2021|65+|cci_g|cci_g: +3|8,300 (15.1)|15.1319027911979||8300
yes|bd_02#prev_2021|65+|cci_g|cci_g: 0|26,434 (48.2)|48.1923757087382||26434
yes|bd_02#prev_2021|65+|cci_g|cci_g: 1-2|20,117 (36.7)|36.6757215000638||20117
yes|bd_02#prev_2021|65+|age_index|age_index|73.9 (69.1;79.8)|69.1342465753424|79.8|73.909589041
yes|bd_02#prev_2021|65+|education_level|education_level: title||||
yes|bd_02#prev_2021|65+|education_level|education_level: long_education|9,837 (17.9)|17.9340394887969||9837
yes|bd_02#prev_2021|65+|education_level|education_level: medium_education|24,091 (43.9)|43.9208036316566||24091
yes|bd_02#prev_2021|65+|education_level|education_level: no_education|2,380 (4.3)|4.33902754735556||2380
yes|bd_02#prev_2021|65+|education_level|education_level: short_education|18,543 (33.8)|33.8061293321908||18543
yes|bd_03#inc_2016_2021|0-24|__n|__n|3,390 (100.0)|100||3390
yes|bd_03#inc_2016_2021|0-24|male|male|1,079 (31.8)|31.8289085545722||1079
yes|bd_03#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_03#inc_2016_2021|0-24|cci_g|cci_g: +3|9 (0.3)|0.26548672566371||9
yes|bd_03#inc_2016_2021|0-24|cci_g|cci_g: 0|3,157 (93.1)|93.1268436578171||3157
yes|bd_03#inc_2016_2021|0-24|cci_g|cci_g: 1-2|224 (6.6)|6.60766961651917||224
yes|bd_03#inc_2016_2021|0-24|age_index|age_index|21.4 (19.1;23.2)|19.1095890410958|23.1502732240437|21.357242309
yes|bd_03#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_03#inc_2016_2021|0-24|education_level|education_level: long_education|79 (2.3)|2.33038348082595||79
yes|bd_03#inc_2016_2021|0-24|education_level|education_level: medium_education|1,205 (35.5)|35.5457227138643||1205
yes|bd_03#inc_2016_2021|0-24|education_level|education_level: no_education|19 (0.6)|0.56047197640118||19
yes|bd_03#inc_2016_2021|0-24|education_level|education_level: short_education|2,087 (61.6)|61.5634218289085||2087
yes|bd_03#inc_2016_2021|25-64|__n|__n|5,906 (100.0)|100||5906
yes|bd_03#inc_2016_2021|25-64|male|male|2,464 (41.7)|41.7202844564849||2464
yes|bd_03#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_03#inc_2016_2021|25-64|cci_g|cci_g: +3|106 (1.8)|1.79478496444293||106
yes|bd_03#inc_2016_2021|25-64|cci_g|cci_g: 0|4,977 (84.3)|84.270233660684||4977
yes|bd_03#inc_2016_2021|25-64|cci_g|cci_g: 1-2|823 (13.9)|13.934981374873||823
yes|bd_03#inc_2016_2021|25-64|age_index|age_index|41.8 (32.3;51.8)|32.3260273972602|51.8164383561643|41.844318437
yes|bd_03#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_03#inc_2016_2021|25-64|education_level|education_level: long_education|1,802 (30.5)|30.5113443955299||1802
yes|bd_03#inc_2016_2021|25-64|education_level|education_level: medium_education|2,571 (43.5)|43.5320013545546||2571
yes|bd_03#inc_2016_2021|25-64|education_level|education_level: no_education|166 (2.8)|2.81070098205215||166
yes|bd_03#inc_2016_2021|25-64|education_level|education_level: short_education|1,367 (23.1)|23.1459532678631||1367
yes|bd_03#inc_2016_2021|65+|__n|__n|1,033 (100.0)|100||1033
yes|bd_03#inc_2016_2021|65+|male|male|430 (41.6)|41.6263310745401||430
yes|bd_03#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_03#inc_2016_2021|65+|cci_g|cci_g: +3|157 (15.2)|15.1984511132623||157
yes|bd_03#inc_2016_2021|65+|cci_g|cci_g: 0|477 (46.2)|46.1761858664085||477
yes|bd_03#inc_2016_2021|65+|cci_g|cci_g: 1-2|399 (38.6)|38.6253630203291||399
yes|bd_03#inc_2016_2021|65+|age_index|age_index|73.1 (69.0;77.8)|69.013698630137|77.8301369863013|73.127457145
yes|bd_03#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_03#inc_2016_2021|65+|education_level|education_level: long_education|239 (23.1)|23.136495643756||239
yes|bd_03#inc_2016_2021|65+|education_level|education_level: medium_education|426 (41.2)|41.2391093901258||426
yes|bd_03#inc_2016_2021|65+|education_level|education_level: no_education|83 (8.0)|8.03484995159729||83
yes|bd_03#inc_2016_2021|65+|education_level|education_level: short_education|285 (27.6)|27.5895450145208||285
yes|bd_03#prev_2021|0-24|__n|__n|2,227 (100.0)|100||2227
yes|bd_03#prev_2021|0-24|male|male|756 (33.9)|33.9470139200718||756
yes|bd_03#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_03#prev_2021|0-24|cci_g|cci_g: +3|9 (0.4)|0.40413111809609||9
yes|bd_03#prev_2021|0-24|cci_g|cci_g: 0|2,037 (91.5)|91.4683430624158||2037
yes|bd_03#prev_2021|0-24|cci_g|cci_g: 1-2|181 (8.1)|8.1275258194881||181
yes|bd_03#prev_2021|0-24|age_index|age_index|22.3 (20.4;23.8)|20.415300546448|23.8356164383561|22.347945205
yes|bd_03#prev_2021|0-24|education_level|education_level: title||||
yes|bd_03#prev_2021|0-24|education_level|education_level: long_education|67 (3.0)|3.00853165693758||67
yes|bd_03#prev_2021|0-24|education_level|education_level: medium_education|798 (35.8)|35.8329591378536||798
yes|bd_03#prev_2021|0-24|education_level|education_level: no_education|11 (0.5)|0.49393803322855||11
yes|bd_03#prev_2021|0-24|education_level|education_level: short_education|1,351 (60.7)|60.6645711719802||1351
yes|bd_03#prev_2021|25-64|__n|__n|20,063 (100.0)|100||20063
yes|bd_03#prev_2021|25-64|male|male|7,674 (38.2)|38.2495140308029||7674
yes|bd_03#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_03#prev_2021|25-64|cci_g|cci_g: +3|638 (3.2)|3.17998305338184||638
yes|bd_03#prev_2021|25-64|cci_g|cci_g: 0|15,827 (78.9)|78.8865075013707||15827
yes|bd_03#prev_2021|25-64|cci_g|cci_g: 1-2|3,598 (17.9)|17.9335094452474||3598
yes|bd_03#prev_2021|25-64|age_index|age_index|47.8 (37.7;56.4)|37.6931506849315|56.4426229508196|47.75890411
yes|bd_03#prev_2021|25-64|education_level|education_level: title||||
yes|bd_03#prev_2021|25-64|education_level|education_level: long_education|5,498 (27.4)|27.403678412999||5498
yes|bd_03#prev_2021|25-64|education_level|education_level: medium_education|8,655 (43.1)|43.1391117978368||8655
yes|bd_03#prev_2021|25-64|education_level|education_level: no_education|394 (2.0)|1.96381398594427||394
yes|bd_03#prev_2021|25-64|education_level|education_level: short_education|5,516 (27.5)|27.4933958032198||5516
yes|bd_03#prev_2021|65+|__n|__n|7,443 (100.0)|100||7443
yes|bd_03#prev_2021|65+|male|male|2,757 (37.0)|37.0415155179363||2757
yes|bd_03#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_03#prev_2021|65+|cci_g|cci_g: +3|1,196 (16.1)|16.0687894666129||1196
yes|bd_03#prev_2021|65+|cci_g|cci_g: 0|3,373 (45.3)|45.3177482198038||3373
yes|bd_03#prev_2021|65+|cci_g|cci_g: 1-2|2,874 (38.6)|38.6134623135832||2874
yes|bd_03#prev_2021|65+|age_index|age_index|73.5 (68.8;78.3)|68.8251366120218|78.2630136986301|73.452054795
yes|bd_03#prev_2021|65+|education_level|education_level: title||||
yes|bd_03#prev_2021|65+|education_level|education_level: long_education|1,810 (24.3)|24.3181512830847||1810
yes|bd_03#prev_2021|65+|education_level|education_level: medium_education|3,132 (42.1)|42.0798065296251||3132
yes|bd_03#prev_2021|65+|education_level|education_level: no_education|545 (7.3)|7.3223162703211||545
yes|bd_03#prev_2021|65+|education_level|education_level: short_education|1,956 (26.3)|26.2797259169689||1956
yes|bd_04#inc_2016_2021|0-24|__n|__n|939 (100.0)|100||939
yes|bd_04#inc_2016_2021|0-24|male|male|492 (52.4)|52.3961661341853||492
yes|bd_04#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_04#inc_2016_2021|0-24|cci_g|cci_g: +3|6 (0.6)|0.63897763578274||6
yes|bd_04#inc_2016_2021|0-24|cci_g|cci_g: 0|864 (92.0)|92.0127795527156||864
yes|bd_04#inc_2016_2021|0-24|cci_g|cci_g: 1-2|69 (7.3)|7.34824281150159||69
yes|bd_04#inc_2016_2021|0-24|age_index|age_index|15.5 (7.3;20.8)|7.2958904109589|20.7506849315068|15.524590164
yes|bd_04#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_04#inc_2016_2021|0-24|education_level|education_level: long_education|17 (1.8)|1.81043663471778||17
yes|bd_04#inc_2016_2021|0-24|education_level|education_level: medium_education|154 (16.4)|16.4004259850905||154
yes|bd_04#inc_2016_2021|0-24|education_level|education_level: no_education|372 (39.6)|39.6166134185303||372
yes|bd_04#inc_2016_2021|0-24|education_level|education_level: short_education|396 (42.2)|42.1725239616613||396
yes|bd_04#inc_2016_2021|25-64|__n|__n|4,912 (100.0)|100||4912
yes|bd_04#inc_2016_2021|25-64|male|male|2,065 (42.0)|42.0399022801302||2065
yes|bd_04#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_04#inc_2016_2021|25-64|cci_g|cci_g: +3|260 (5.3)|5.29315960912052||260
yes|bd_04#inc_2016_2021|25-64|cci_g|cci_g: 0|3,698 (75.3)|75.2850162866449||3698
yes|bd_04#inc_2016_2021|25-64|cci_g|cci_g: 1-2|954 (19.4)|19.4218241042345||954
yes|bd_04#inc_2016_2021|25-64|age_index|age_index|53.8 (45.5;59.6)|45.5150684931506|59.6019163111011|53.805696534
yes|bd_04#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_04#inc_2016_2021|25-64|education_level|education_level: long_education|1,511 (30.8)|30.7614006514658||1511
yes|bd_04#inc_2016_2021|25-64|education_level|education_level: medium_education|2,300 (46.8)|46.8241042345276||2300
yes|bd_04#inc_2016_2021|25-64|education_level|education_level: no_education|157 (3.2)|3.19625407166123||157
yes|bd_04#inc_2016_2021|25-64|education_level|education_level: short_education|944 (19.2)|19.2182410423452||944
yes|bd_04#inc_2016_2021|65+|__n|__n|5,574 (100.0)|100||5574
yes|bd_04#inc_2016_2021|65+|male|male|2,344 (42.1)|42.0523860782203||2344
yes|bd_04#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_04#inc_2016_2021|65+|cci_g|cci_g: +3|940 (16.9)|16.8640114818801||940
yes|bd_04#inc_2016_2021|65+|cci_g|cci_g: 0|2,664 (47.8)|47.7933261571582||2664
yes|bd_04#inc_2016_2021|65+|cci_g|cci_g: 1-2|1,970 (35.3)|35.3426623609616||1970
yes|bd_04#inc_2016_2021|65+|age_index|age_index|74.4 (70.0;79.7)|70.0438356164383|79.6547945205479|74.399352496
yes|bd_04#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_04#inc_2016_2021|65+|education_level|education_level: long_education|1,054 (18.9)|18.9092213850017||1054
yes|bd_04#inc_2016_2021|65+|education_level|education_level: medium_education|2,507 (45.0)|44.9766774309293||2507
yes|bd_04#inc_2016_2021|65+|education_level|education_level: no_education|332 (6.0)|5.95622533189809||332
yes|bd_04#inc_2016_2021|65+|education_level|education_level: short_education|1,681 (30.2)|30.1578758521708||1681
yes|bd_04#prev_2021|0-24|__n|__n|1,457 (100.0)|100||1457
yes|bd_04#prev_2021|0-24|male|male|772 (53.0)|52.9855868222374||772
yes|bd_04#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_04#prev_2021|0-24|cci_g|cci_g: +3|112 (7.7)|7.68702814001372||112
yes|bd_04#prev_2021|0-24|cci_g|cci_g: 0|943 (64.7)|64.7220315717227||943
yes|bd_04#prev_2021|0-24|cci_g|cci_g: 1-2|402 (27.6)|27.5909402882635||402
yes|bd_04#prev_2021|0-24|age_index|age_index|17.6 (12.3;21.7)|12.3087431693989|21.6547945205479|17.61369863
yes|bd_04#prev_2021|0-24|education_level|education_level: title||||
yes|bd_04#prev_2021|0-24|education_level|education_level: long_education|21 (1.4)|1.44131777625257||21
yes|bd_04#prev_2021|0-24|education_level|education_level: medium_education|251 (17.2)|17.2271791352093||251
yes|bd_04#prev_2021|0-24|education_level|education_level: no_education|419 (28.8)|28.7577213452299||419
yes|bd_04#prev_2021|0-24|education_level|education_level: short_education|766 (52.6)|52.5737817433081||766
yes|bd_04#prev_2021|25-64|__n|__n|7,454 (100.0)|100||7454
yes|bd_04#prev_2021|25-64|male|male|3,043 (40.8)|40.8237188086933||3043
yes|bd_04#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_04#prev_2021|25-64|cci_g|cci_g: +3|563 (7.6)|7.55299168231821||563
yes|bd_04#prev_2021|25-64|cci_g|cci_g: 0|4,877 (65.4)|65.4279581432787||4877
yes|bd_04#prev_2021|25-64|cci_g|cci_g: 1-2|2,014 (27.0)|27.019050174403||2014
yes|bd_04#prev_2021|25-64|age_index|age_index|53.8 (45.0;59.4)|44.983606557377|59.3972602739726|53.794520548
yes|bd_04#prev_2021|25-64|education_level|education_level: title||||
yes|bd_04#prev_2021|25-64|education_level|education_level: long_education|2,355 (31.6)|31.5937751542795||2355
yes|bd_04#prev_2021|25-64|education_level|education_level: medium_education|3,448 (46.3)|46.2570431982828||3448
yes|bd_04#prev_2021|25-64|education_level|education_level: no_education|175 (2.3)|2.34773276093372||175
yes|bd_04#prev_2021|25-64|education_level|education_level: short_education|1,476 (19.8)|19.8014488865038||1476
yes|bd_04#prev_2021|65+|__n|__n|8,351 (100.0)|100||8351
yes|bd_04#prev_2021|65+|male|male|2,950 (35.3)|35.3251107651778||2950
yes|bd_04#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_04#prev_2021|65+|cci_g|cci_g: +3|1,574 (18.8)|18.8480421506406||1574
yes|bd_04#prev_2021|65+|cci_g|cci_g: 0|3,633 (43.5)|43.5037720033528||3633
yes|bd_04#prev_2021|65+|cci_g|cci_g: 1-2|3,144 (37.6)|37.6481858460064||3144
yes|bd_04#prev_2021|65+|age_index|age_index|75.0 (70.5;79.8)|70.4958904109589|79.8356164383561|74.95890411
yes|bd_04#prev_2021|65+|education_level|education_level: title||||
yes|bd_04#prev_2021|65+|education_level|education_level: long_education|1,809 (21.7)|21.6620763980361||1809
yes|bd_04#prev_2021|65+|education_level|education_level: medium_education|3,733 (44.7)|44.7012333852233||3733
yes|bd_04#prev_2021|65+|education_level|education_level: no_education|533 (6.4)|6.38246916536941||533
yes|bd_04#prev_2021|65+|education_level|education_level: short_education|2,276 (27.3)|27.254221051371||2276
yes|bd_05#inc_2016_2021|0-24|__n|__n|1,742 (100.0)|100||1742
yes|bd_05#inc_2016_2021|0-24|male|male|1,041 (59.8)|59.7588978185993||1041
yes|bd_05#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_05#inc_2016_2021|0-24|cci_g|cci_g: +3|65 (3.7)|3.73134328358209||65
yes|bd_05#inc_2016_2021|0-24|cci_g|cci_g: 0|1,359 (78.0)|78.0137772675086||1359
yes|bd_05#inc_2016_2021|0-24|cci_g|cci_g: 1-2|318 (18.3)|18.2548794489093||318
yes|bd_05#inc_2016_2021|0-24|age_index|age_index|2.8 (1.3;8.1)|1.32328767123287|8.14219627217606|2.8219178082
yes|bd_05#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_05#inc_2016_2021|0-24|education_level|education_level: long_education|0 (0.0)|0||0
yes|bd_05#inc_2016_2021|0-24|education_level|education_level: medium_education|15 (0.9)|0.86107921928817||15
yes|bd_05#inc_2016_2021|0-24|education_level|education_level: no_education|1,532 (87.9)|87.9448909299655||1532
yes|bd_05#inc_2016_2021|0-24|education_level|education_level: short_education|195 (11.2)|11.1940298507462||195
yes|bd_05#inc_2016_2021|25-64|__n|__n|429 (100.0)|100||429
yes|bd_05#inc_2016_2021|25-64|male|male|218 (50.8)|50.8158508158508||218
yes|bd_05#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_05#inc_2016_2021|25-64|cci_g|cci_g: +3|59 (13.8)|13.7529137529137||59
yes|bd_05#inc_2016_2021|25-64|cci_g|cci_g: 0|236 (55.0)|55.011655011655||236
yes|bd_05#inc_2016_2021|25-64|cci_g|cci_g: 1-2|134 (31.2)|31.2354312354312||134
yes|bd_05#inc_2016_2021|25-64|age_index|age_index|50.7 (40.1;57.9)|40.1260273972602|57.9339995508645|50.734246575
yes|bd_05#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_05#inc_2016_2021|25-64|education_level|education_level: long_education|72 (16.8)|16.7832167832167||72
yes|bd_05#inc_2016_2021|25-64|education_level|education_level: medium_education|131 (30.5)|30.5361305361305||131
yes|bd_05#inc_2016_2021|25-64|education_level|education_level: no_education|17 (4.0)|3.96270396270396||17
yes|bd_05#inc_2016_2021|25-64|education_level|education_level: short_education|209 (48.7)|48.7179487179487||209
yes|bd_05#inc_2016_2021|65+|__n|__n|234 (100.0)|100||234
yes|bd_05#inc_2016_2021|65+|male|male|124 (53.0)|52.991452991453||124
yes|bd_05#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_05#inc_2016_2021|65+|cci_g|cci_g: +3|68 (29.1)|29.059829059829||68
yes|bd_05#inc_2016_2021|65+|cci_g|cci_g: 0|70 (29.9)|29.9145299145299||70
yes|bd_05#inc_2016_2021|65+|cci_g|cci_g: 1-2|96 (41.0)|41.025641025641||96
yes|bd_05#inc_2016_2021|65+|age_index|age_index|75.2 (71.6;80.8)|71.586301369863|80.8316041619881|75.209813609
yes|bd_05#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_05#inc_2016_2021|65+|education_level|education_level: long_education|24 (10.3)|10.2564102564102||24
yes|bd_05#inc_2016_2021|65+|education_level|education_level: medium_education|105 (44.9)|44.8717948717948||105
yes|bd_05#inc_2016_2021|65+|education_level|education_level: no_education|15 (6.4)|6.41025641025641||15
yes|bd_05#inc_2016_2021|65+|education_level|education_level: short_education|90 (38.5)|38.4615384615384||90
yes|bd_05#prev_2021|0-24|__n|__n|7,989 (100.0)|100||7989
yes|bd_05#prev_2021|0-24|male|male|4,683 (58.6)|58.6180998873451||4683
yes|bd_05#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_05#prev_2021|0-24|cci_g|cci_g: +3|512 (6.4)|6.4088121166604||512
yes|bd_05#prev_2021|0-24|cci_g|cci_g: 0|5,225 (65.4)|65.402428338966||5225
