__label|__var|additional_relative_req|var_pop|agegroup|closest_relative_group|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
cci_g: 1-2|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|0|424 (12.9)|12.9465648854961||424
age_index|age_index|yes|bd_11#inc_2016_2021|25-64|partner|0|52.4 (42.6;59.2)|42.6465753424657|59.2164383561643|52.38630137
education_level: title|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0|843 (25.7)|25.7404580152671||843
education_level: medium_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0|1,610 (49.2)|49.1603053435114||1610
education_level: no_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0|136 (4.2)|4.15267175572519||136
education_level: short_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0|686 (20.9)|20.9465648854961||686
closest_relative_type: title|closest_relative_type|yes|bd_11#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_11#inc_2016_2021|25-64|partner|0|3,275 (100.0)|100||3275
__n|__n|yes|bd_11#inc_2016_2021|25-64|partner|1|3,275 (100.0)|100||3275
male|male|yes|bd_11#inc_2016_2021|25-64|partner|1|1,565 (47.8)|47.7862595419847||1565
cci_g: title|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|1|81 (2.5)|2.47328244274809||81
cci_g: 0|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|1|2,746 (83.8)|83.8473282442748||2746
cci_g: 1-2|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|1|448 (13.7)|13.6793893129771||448
age_index|age_index|yes|bd_11#inc_2016_2021|25-64|partner|1|52.5 (42.4;59.2)|42.4493150684931|59.1808219178082|52.494707688
education_level: title|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1|843 (25.7)|25.7404580152671||843
education_level: medium_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1|1,610 (49.2)|49.1603053435114||1610
education_level: no_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1|136 (4.2)|4.15267175572519||136
education_level: short_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1|686 (20.9)|20.9465648854961||686
closest_relative_type: title|closest_relative_type|yes|bd_11#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_11#inc_2016_2021|25-64|partner|1|3,275 (100.0)|100||3275
__n|__n|yes|bd_11#prev_2021|25-64|partner|0|14,933 (100.0)|100||14933
male|male|yes|bd_11#prev_2021|25-64|partner|0|8,330 (55.8)|55.7824951449809||8330
cci_g: title|cci_g|yes|bd_11#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_11#prev_2021|25-64|partner|0|216 (1.4)|1.4464608585013||216
cci_g: 0|cci_g|yes|bd_11#prev_2021|25-64|partner|0|13,131 (87.9)|87.9327663563918||13131
cci_g: 1-2|cci_g|yes|bd_11#prev_2021|25-64|partner|0|1,586 (10.6)|10.6207727851068||1586
age_index|age_index|yes|bd_11#prev_2021|25-64|partner|0|47.3 (36.0;56.5)|36.0491803278688|56.535519125683|47.279452055
education_level: title|education_level|yes|bd_11#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_11#prev_2021|25-64|partner|0|4,365 (29.2)|29.2305631822138||4365
education_level: medium_education|education_level|yes|bd_11#prev_2021|25-64|partner|0|7,008 (46.9)|46.929618964709||7008
education_level: no_education|education_level|yes|bd_11#prev_2021|25-64|partner|0|360 (2.4)|2.41076809750217||360
education_level: short_education|education_level|yes|bd_11#prev_2021|25-64|partner|0|3,200 (21.4)|21.4290497555749||3200
closest_relative_type: title|closest_relative_type|yes|bd_11#prev_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_11#prev_2021|25-64|partner|0|14,933 (100.0)|100||14933
__n|__n|yes|bd_11#prev_2021|25-64|partner|1|14,933 (100.0)|100||14933
male|male|yes|bd_11#prev_2021|25-64|partner|1|8,330 (55.8)|55.7824951449809||8330
cci_g: title|cci_g|yes|bd_11#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_11#prev_2021|25-64|partner|1|317 (2.1)|2.12281524141163||317
cci_g: 0|cci_g|yes|bd_11#prev_2021|25-64|partner|1|12,728 (85.2)|85.2340454027991||12728
cci_g: 1-2|cci_g|yes|bd_11#prev_2021|25-64|partner|1|1,888 (12.6)|12.6431393557891||1888
age_index|age_index|yes|bd_11#prev_2021|25-64|partner|1|47.4 (35.8;56.7)|35.8136986301369|56.6666666666666|47.391780822
education_level: title|education_level|yes|bd_11#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_11#prev_2021|25-64|partner|1|4,365 (29.2)|29.2305631822138||4365
education_level: medium_education|education_level|yes|bd_11#prev_2021|25-64|partner|1|7,008 (46.9)|46.929618964709||7008
education_level: no_education|education_level|yes|bd_11#prev_2021|25-64|partner|1|360 (2.4)|2.41076809750217||360
education_level: short_education|education_level|yes|bd_11#prev_2021|25-64|partner|1|3,200 (21.4)|21.4290497555749||3200
closest_relative_type: title|closest_relative_type|yes|bd_11#prev_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_11#prev_2021|25-64|partner|1|14,933 (100.0)|100||14933
__n|__n|yes|bd_12#inc_2016_2021|25-64|partner|0|40,759 (100.0)|100||40759
male|male|yes|bd_12#inc_2016_2021|25-64|partner|0|30,870 (75.7)|75.7378738438136||30870
cci_g: title|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|0|466 (1.1)|1.14330577295811||466
cci_g: 0|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|0|36,682 (90.0)|89.9973012095488||36682
cci_g: 1-2|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|0|3,611 (8.9)|8.85939301749307||3611
age_index|age_index|yes|bd_12#inc_2016_2021|25-64|partner|0|44.0 (35.1;52.4)|35.1446964593158|52.3945205479452|43.964383562
education_level: title|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0|12,513 (30.7)|30.6999681052037||12513
education_level: medium_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0|19,250 (47.2)|47.2288328958021||19250
education_level: no_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0|1,531 (3.8)|3.75622561888172||1531
education_level: short_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0|7,465 (18.3)|18.3149733801123||7465
closest_relative_type: title|closest_relative_type|yes|bd_12#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_12#inc_2016_2021|25-64|partner|0|40,759 (100.0)|100||40759
__n|__n|yes|bd_12#inc_2016_2021|25-64|partner|1|40,759 (100.0)|100||40759
male|male|yes|bd_12#inc_2016_2021|25-64|partner|1|30,870 (75.7)|75.7378738438136||30870
cci_g: title|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|1|505 (1.2)|1.23899016168208||505
cci_g: 0|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|1|36,470 (89.5)|89.4771706862288||36470
cci_g: 1-2|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|1|3,784 (9.3)|9.2838391520891||3784
age_index|age_index|yes|bd_12#inc_2016_2021|25-64|partner|1|44.0 (35.1;52.4)|35.1342465753424|52.4027397260274|43.956284153
education_level: title|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1|12,513 (30.7)|30.6999681052037||12513
education_level: medium_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1|19,250 (47.2)|47.2288328958021||19250
education_level: no_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1|1,531 (3.8)|3.75622561888172||1531
education_level: short_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1|7,465 (18.3)|18.3149733801123||7465
closest_relative_type: title|closest_relative_type|yes|bd_12#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_12#inc_2016_2021|25-64|partner|1|40,759 (100.0)|100||40759
__n|__n|yes|bd_12#prev_2021|25-64|partner|0|174,834 (100.0)|100||174834
male|male|yes|bd_12#prev_2021|25-64|partner|0|138,951 (79.5)|79.4759600535365||138951
cci_g: title|cci_g|yes|bd_12#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_12#prev_2021|25-64|partner|0|3,053 (1.7)|1.74622785041811||3053
cci_g: 0|cci_g|yes|bd_12#prev_2021|25-64|partner|0|152,001 (86.9)|86.940183259549||152001
cci_g: 1-2|cci_g|yes|bd_12#prev_2021|25-64|partner|0|19,780 (11.3)|11.3135888900328||19780
age_index|age_index|yes|bd_12#prev_2021|25-64|partner|0|50.3 (40.1;58.1)|40.1311475409836|58.1287671232876|50.263013699
education_level: title|education_level|yes|bd_12#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_12#prev_2021|25-64|partner|0|51,676 (29.6)|29.5571799535559||51676
education_level: medium_education|education_level|yes|bd_12#prev_2021|25-64|partner|0|89,362 (51.1)|51.1124838418156||89362
education_level: no_education|education_level|yes|bd_12#prev_2021|25-64|partner|0|4,219 (2.4)|2.41314618438061||4219
education_level: short_education|education_level|yes|bd_12#prev_2021|25-64|partner|0|29,577 (16.9)|16.9171900202477||29577
closest_relative_type: title|closest_relative_type|yes|bd_12#prev_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_12#prev_2021|25-64|partner|0|174,834 (100.0)|100||174834
__n|__n|yes|bd_12#prev_2021|25-64|partner|1|174,834 (100.0)|100||174834
male|male|yes|bd_12#prev_2021|25-64|partner|1|138,951 (79.5)|79.4759600535365||138951
cci_g: title|cci_g|yes|bd_12#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_12#prev_2021|25-64|partner|1|3,284 (1.9)|1.87835318073143||3284
cci_g: 0|cci_g|yes|bd_12#prev_2021|25-64|partner|1|150,425 (86.0)|86.0387567635585||150425
cci_g: 1-2|cci_g|yes|bd_12#prev_2021|25-64|partner|1|21,125 (12.1)|12.0828900557099||21125
age_index|age_index|yes|bd_12#prev_2021|25-64|partner|1|50.2 (40.1;58.2)|40.1147540983606|58.172602739726|50.182191781
education_level: title|education_level|yes|bd_12#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_12#prev_2021|25-64|partner|1|51,676 (29.6)|29.5571799535559||51676
education_level: medium_education|education_level|yes|bd_12#prev_2021|25-64|partner|1|89,362 (51.1)|51.1124838418156||89362
education_level: no_education|education_level|yes|bd_12#prev_2021|25-64|partner|1|4,219 (2.4)|2.41314618438061||4219
education_level: short_education|education_level|yes|bd_12#prev_2021|25-64|partner|1|29,577 (16.9)|16.9171900202477||29577
closest_relative_type: title|closest_relative_type|yes|bd_12#prev_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_12#prev_2021|25-64|partner|1|174,834 (100.0)|100||174834
__n|__n|yes|bd_13#inc_2016_2021|25-64|partner|0|1,887 (100.0)|100||1887
male|male|yes|bd_13#inc_2016_2021|25-64|partner|0|918 (48.6)|48.6486486486486||918
cci_g: title|cci_g|yes|bd_13#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_13#inc_2016_2021|25-64|partner|0|29 (1.5)|1.53683094859565||29
cci_g: 0|cci_g|yes|bd_13#inc_2016_2021|25-64|partner|0|1,651 (87.5)|87.4933757286698||1651
cci_g: 1-2|cci_g|yes|bd_13#inc_2016_2021|25-64|partner|0|207 (11.0)|10.9697933227344||207
age_index|age_index|yes|bd_13#inc_2016_2021|25-64|partner|0|45.3 (33.7;55.6)|33.7319709559098|55.5757766299872|45.331394565
education_level: title|education_level|yes|bd_13#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_13#inc_2016_2021|25-64|partner|0|668 (35.4)|35.4001059883412||668
education_level: medium_education|education_level|yes|bd_13#inc_2016_2021|25-64|partner|0|864 (45.8)|45.7869634340222||864
education_level: no_education|education_level|yes|bd_13#inc_2016_2021|25-64|partner|0|60 (3.2)|3.17965023847376||60
education_level: short_education|education_level|yes|bd_13#inc_2016_2021|25-64|partner|0|295 (15.6)|15.6332803391626||295
closest_relative_type: title|closest_relative_type|yes|bd_13#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_13#inc_2016_2021|25-64|partner|0|1,887 (100.0)|100||1887
__n|__n|yes|bd_13#inc_2016_2021|25-64|partner|1|1,887 (100.0)|100||1887
male|male|yes|bd_13#inc_2016_2021|25-64|partner|1|918 (48.6)|48.6486486486486||918
cci_g: title|cci_g|yes|bd_13#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_13#inc_2016_2021|25-64|partner|1|22 (1.2)|1.16587175410704||22
cci_g: 0|cci_g|yes|bd_13#inc_2016_2021|25-64|partner|1|1,652 (87.5)|87.546369899311||1652
cci_g: 1-2|cci_g|yes|bd_13#inc_2016_2021|25-64|partner|1|213 (11.3)|11.2877583465818||213
age_index|age_index|yes|bd_13#inc_2016_2021|25-64|partner|1|45.1 (33.8;55.6)|33.8093869301594|55.6387005015345|45.075671832
education_level: title|education_level|yes|bd_13#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_13#inc_2016_2021|25-64|partner|1|668 (35.4)|35.4001059883412||668
education_level: medium_education|education_level|yes|bd_13#inc_2016_2021|25-64|partner|1|864 (45.8)|45.7869634340222||864
education_level: no_education|education_level|yes|bd_13#inc_2016_2021|25-64|partner|1|60 (3.2)|3.17965023847376||60
education_level: short_education|education_level|yes|bd_13#inc_2016_2021|25-64|partner|1|295 (15.6)|15.6332803391626||295
closest_relative_type: title|closest_relative_type|yes|bd_13#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_13#inc_2016_2021|25-64|partner|1|1,887 (100.0)|100||1887
__n|__n|yes|bd_13#prev_2021|25-64|partner|0|5,402 (100.0)|100||5402
male|male|yes|bd_13#prev_2021|25-64|partner|0|2,695 (49.9)|49.8889300259163||2695
cci_g: title|cci_g|yes|bd_13#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_13#prev_2021|25-64|partner|0|62 (1.1)|1.14772306553128||62
cci_g: 0|cci_g|yes|bd_13#prev_2021|25-64|partner|0|4,781 (88.5)|88.5042576823398||4781
cci_g: 1-2|cci_g|yes|bd_13#prev_2021|25-64|partner|0|559 (10.3)|10.3480192521288||559
age_index|age_index|yes|bd_13#prev_2021|25-64|partner|0|45.5 (35.8;54.9)|35.7780821917808|54.8547945205479|45.501369863
education_level: title|education_level|yes|bd_13#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_13#prev_2021|25-64|partner|0|2,024 (37.5)|37.4676045908922||2024
education_level: medium_education|education_level|yes|bd_13#prev_2021|25-64|partner|0|2,441 (45.2)|45.1869677897075||2441
education_level: no_education|education_level|yes|bd_13#prev_2021|25-64|partner|0|114 (2.1)|2.11032950758978||114
education_level: short_education|education_level|yes|bd_13#prev_2021|25-64|partner|0|823 (15.2)|15.2350981118104||823
closest_relative_type: title|closest_relative_type|yes|bd_13#prev_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_13#prev_2021|25-64|partner|0|5,402 (100.0)|100||5402
__n|__n|yes|bd_13#prev_2021|25-64|partner|1|5,402 (100.0)|100||5402
male|male|yes|bd_13#prev_2021|25-64|partner|1|2,695 (49.9)|49.8889300259163||2695
cci_g: title|cci_g|yes|bd_13#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_13#prev_2021|25-64|partner|1|83 (1.5)|1.53646797482413||83
cci_g: 0|cci_g|yes|bd_13#prev_2021|25-64|partner|1|4,724 (87.4)|87.4490929285449||4724
cci_g: 1-2|cci_g|yes|bd_13#prev_2021|25-64|partner|1|595 (11.0)|11.0144390966308||595
age_index|age_index|yes|bd_13#prev_2021|25-64|partner|1|45.5 (35.6;54.9)|35.6|54.9041095890411|45.549315068
education_level: title|education_level|yes|bd_13#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_13#prev_2021|25-64|partner|1|2,024 (37.5)|37.4676045908922||2024
education_level: medium_education|education_level|yes|bd_13#prev_2021|25-64|partner|1|2,441 (45.2)|45.1869677897075||2441
education_level: no_education|education_level|yes|bd_13#prev_2021|25-64|partner|1|114 (2.1)|2.11032950758978||114
education_level: short_education|education_level|yes|bd_13#prev_2021|25-64|partner|1|823 (15.2)|15.2350981118104||823
closest_relative_type: title|closest_relative_type|yes|bd_13#prev_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_13#prev_2021|25-64|partner|1|5,402 (100.0)|100||5402
__n|__n|yes|bd_14#inc_2016_2021|25-64|partner|0|296 (100.0)|100||296
male|male|yes|bd_14#inc_2016_2021|25-64|partner|0|208 (70.3)|70.2702702702702||208
cci_g: title|cci_g|yes|bd_14#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_14#inc_2016_2021|25-64|partner|0|*|M|M|M
cci_g: 0|cci_g|yes|bd_14#inc_2016_2021|25-64|partner|0|273 (92.2)|92.2297297297297||273
cci_g: 1-2|cci_g|yes|bd_14#inc_2016_2021|25-64|partner|0|*|M|M|M
age_index|age_index|yes|bd_14#inc_2016_2021|25-64|partner|0|39.1 (32.1;47.2)|32.0532113182124|47.2474286997529|39.083834868
education_level: title|education_level|yes|bd_14#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_14#inc_2016_2021|25-64|partner|0|35 (11.8)|11.8243243243243||35
education_level: medium_education|education_level|yes|bd_14#inc_2016_2021|25-64|partner|0|106 (35.8)|35.8108108108108||106
education_level: no_education|education_level|yes|bd_14#inc_2016_2021|25-64|partner|0|5 (1.7)|1.68918918918918||5
education_level: short_education|education_level|yes|bd_14#inc_2016_2021|25-64|partner|0|150 (50.7)|50.6756756756756||150
closest_relative_type: title|closest_relative_type|yes|bd_14#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_14#inc_2016_2021|25-64|partner|0|296 (100.0)|100||296
__n|__n|yes|bd_14#inc_2016_2021|25-64|partner|1|296 (100.0)|100||296
male|male|yes|bd_14#inc_2016_2021|25-64|partner|1|208 (70.3)|70.2702702702702||208
cci_g: title|cci_g|yes|bd_14#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_14#inc_2016_2021|25-64|partner|1|6 (2.0)|2.02702702702702||6
cci_g: 0|cci_g|yes|bd_14#inc_2016_2021|25-64|partner|1|258 (87.2)|87.1621621621621||258
cci_g: 1-2|cci_g|yes|bd_14#inc_2016_2021|25-64|partner|1|32 (10.8)|10.8108108108108||32
age_index|age_index|yes|bd_14#inc_2016_2021|25-64|partner|1|39.5 (32.1;47.2)|32.1383561643835|47.1585223444868|39.487671233
education_level: title|education_level|yes|bd_14#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_14#inc_2016_2021|25-64|partner|1|35 (11.8)|11.8243243243243||35
education_level: medium_education|education_level|yes|bd_14#inc_2016_2021|25-64|partner|1|106 (35.8)|35.8108108108108||106
education_level: no_education|education_level|yes|bd_14#inc_2016_2021|25-64|partner|1|5 (1.7)|1.68918918918918||5
education_level: short_education|education_level|yes|bd_14#inc_2016_2021|25-64|partner|1|150 (50.7)|50.6756756756756||150
closest_relative_type: title|closest_relative_type|yes|bd_14#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_14#inc_2016_2021|25-64|partner|1|296 (100.0)|100||296
__n|__n|yes|bd_14#prev_2021|25-64|partner|0|1,953 (100.0)|100||1953
male|male|yes|bd_14#prev_2021|25-64|partner|0|1,277 (65.4)|65.3865847414234||1277
cci_g: title|cci_g|yes|bd_14#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_14#prev_2021|25-64|partner|0|23 (1.2)|1.17767537122375||23
cci_g: 0|cci_g|yes|bd_14#prev_2021|25-64|partner|0|1,771 (90.7)|90.6810035842294||1771
cci_g: 1-2|cci_g|yes|bd_14#prev_2021|25-64|partner|0|159 (8.1)|8.14132104454685||159
age_index|age_index|yes|bd_14#prev_2021|25-64|partner|0|34.9 (28.8;46.5)|28.7677595628415|46.5041095890411|34.926027397
education_level: title|education_level|yes|bd_14#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_14#prev_2021|25-64|partner|0|207 (10.6)|10.5990783410138||207
education_level: medium_education|education_level|yes|bd_14#prev_2021|25-64|partner|0|742 (38.0)|37.9928315412186||742
education_level: no_education|education_level|yes|bd_14#prev_2021|25-64|partner|0|34 (1.7)|1.74091141833077||34
education_level: short_education|education_level|yes|bd_14#prev_2021|25-64|partner|0|970 (49.7)|49.6671786994367||970
closest_relative_type: title|closest_relative_type|yes|bd_14#prev_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_14#prev_2021|25-64|partner|0|1,953 (100.0)|100||1953
__n|__n|yes|bd_14#prev_2021|25-64|partner|1|1,953 (100.0)|100||1953
male|male|yes|bd_14#prev_2021|25-64|partner|1|1,277 (65.4)|65.3865847414234||1277
cci_g: title|cci_g|yes|bd_14#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_14#prev_2021|25-64|partner|1|34 (1.7)|1.74091141833077||34
cci_g: 0|cci_g|yes|bd_14#prev_2021|25-64|partner|1|1,706 (87.4)|87.352790578597||1706
cci_g: 1-2|cci_g|yes|bd_14#prev_2021|25-64|partner|1|213 (10.9)|10.9062980030721||213
age_index|age_index|yes|bd_14#prev_2021|25-64|partner|1|35.4 (28.7;46.6)|28.7459016393442|46.6164383561643|35.380821918
education_level: title|education_level|yes|bd_14#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_14#prev_2021|25-64|partner|1|207 (10.6)|10.5990783410138||207
education_level: medium_education|education_level|yes|bd_14#prev_2021|25-64|partner|1|742 (38.0)|37.9928315412186||742
education_level: no_education|education_level|yes|bd_14#prev_2021|25-64|partner|1|34 (1.7)|1.74091141833077||34
education_level: short_education|education_level|yes|bd_14#prev_2021|25-64|partner|1|970 (49.7)|49.6671786994367||970
closest_relative_type: title|closest_relative_type|yes|bd_14#prev_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_14#prev_2021|25-64|partner|1|1,953 (100.0)|100||1953
__n|__n|yes|bd_15#inc_2016_2021|25-64|partner|0|2,148 (100.0)|100||2148
male|male|yes|bd_15#inc_2016_2021|25-64|partner|0|1,451 (67.6)|67.5512104283054||1451
cci_g: title|cci_g|yes|bd_15#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_15#inc_2016_2021|25-64|partner|0|30 (1.4)|1.39664804469273||30
cci_g: 0|cci_g|yes|bd_15#inc_2016_2021|25-64|partner|0|1,927 (89.7)|89.7113594040968||1927
cci_g: 1-2|cci_g|yes|bd_15#inc_2016_2021|25-64|partner|0|191 (8.9)|8.89199255121043||191
age_index|age_index|yes|bd_15#inc_2016_2021|25-64|partner|0|44.4 (35.7;53.0)|35.686615764653|52.9621827981136|44.426027397
education_level: title|education_level|yes|bd_15#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_15#inc_2016_2021|25-64|partner|0|646 (30.1)|30.0744878957169||646
education_level: medium_education|education_level|yes|bd_15#inc_2016_2021|25-64|partner|0|1,067 (49.7)|49.6741154562383||1067
education_level: no_education|education_level|yes|bd_15#inc_2016_2021|25-64|partner|0|66 (3.1)|3.07262569832402||66
education_level: short_education|education_level|yes|bd_15#inc_2016_2021|25-64|partner|0|369 (17.2)|17.1787709497206||369
closest_relative_type: title|closest_relative_type|yes|bd_15#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_15#inc_2016_2021|25-64|partner|0|2,148 (100.0)|100||2148
__n|__n|yes|bd_15#inc_2016_2021|25-64|partner|1|2,148 (100.0)|100||2148
male|male|yes|bd_15#inc_2016_2021|25-64|partner|1|1,451 (67.6)|67.5512104283054||1451
cci_g: title|cci_g|yes|bd_15#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_15#inc_2016_2021|25-64|partner|1|26 (1.2)|1.21042830540037||26
cci_g: 0|cci_g|yes|bd_15#inc_2016_2021|25-64|partner|1|1,911 (89.0)|88.9664804469273||1911
cci_g: 1-2|cci_g|yes|bd_15#inc_2016_2021|25-64|partner|1|211 (9.8)|9.82309124767225||211
age_index|age_index|yes|bd_15#inc_2016_2021|25-64|partner|1|44.5 (35.6;53.1)|35.5751366120218|53.1158282805599|44.462942586
education_level: title|education_level|yes|bd_15#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_15#inc_2016_2021|25-64|partner|1|646 (30.1)|30.0744878957169||646
education_level: medium_education|education_level|yes|bd_15#inc_2016_2021|25-64|partner|1|1,067 (49.7)|49.6741154562383||1067
education_level: no_education|education_level|yes|bd_15#inc_2016_2021|25-64|partner|1|66 (3.1)|3.07262569832402||66
education_level: short_education|education_level|yes|bd_15#inc_2016_2021|25-64|partner|1|369 (17.2)|17.1787709497206||369
closest_relative_type: title|closest_relative_type|yes|bd_15#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_15#inc_2016_2021|25-64|partner|1|2,148 (100.0)|100||2148
__n|__n|yes|bd_15#prev_2021|25-64|partner|0|7,296 (100.0)|100||7296
male|male|yes|bd_15#prev_2021|25-64|partner|0|5,213 (71.5)|71.4501096491228||5213
cci_g: title|cci_g|yes|bd_15#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_15#prev_2021|25-64|partner|0|129 (1.8)|1.76809210526315||129
cci_g: 0|cci_g|yes|bd_15#prev_2021|25-64|partner|0|6,250 (85.7)|85.6633771929824||6250
cci_g: 1-2|cci_g|yes|bd_15#prev_2021|25-64|partner|0|917 (12.6)|12.5685307017543||917
age_index|age_index|yes|bd_15#prev_2021|25-64|partner|0|51.3 (42.8;58.4)|42.8013698630137|58.4164383561643|51.261643836
education_level: title|education_level|yes|bd_15#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_15#prev_2021|25-64|partner|0|2,125 (29.1)|29.125548245614||2125
education_level: medium_education|education_level|yes|bd_15#prev_2021|25-64|partner|0|3,816 (52.3)|52.3026315789473||3816
education_level: no_education|education_level|yes|bd_15#prev_2021|25-64|partner|0|136 (1.9)|1.86403508771929||136
education_level: short_education|education_level|yes|bd_15#prev_2021|25-64|partner|0|1,219 (16.7)|16.7077850877193||1219
closest_relative_type: title|closest_relative_type|yes|bd_15#prev_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_15#prev_2021|25-64|partner|0|7,296 (100.0)|100||7296
__n|__n|yes|bd_15#prev_2021|25-64|partner|1|7,296 (100.0)|100||7296
male|male|yes|bd_15#prev_2021|25-64|partner|1|5,213 (71.5)|71.4501096491228||5213
cci_g: title|cci_g|yes|bd_15#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_15#prev_2021|25-64|partner|1|149 (2.0)|2.0422149122807||149
