additional_relative_req|var_pop|agegroup|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
no|bd_22#prev_2021|65+|__n|__n|480,352 (100.0)|100||480352
no|bd_22#prev_2021|65+|male|male|193,404 (40.3)|40.2629738191992||193404
no|bd_22#prev_2021|65+|cci_g|cci_g: title||||
no|bd_22#prev_2021|65+|cci_g|cci_g: +3|74,512 (15.5)|15.5119578975418||74512
no|bd_22#prev_2021|65+|cci_g|cci_g: 0|234,152 (48.7)|48.7459196589168||234152
no|bd_22#prev_2021|65+|cci_g|cci_g: 1-2|171,688 (35.7)|35.7421224435414||171688
no|bd_22#prev_2021|65+|age_index|age_index|74.8 (69.9;80.5)|69.8657534246575|80.4685792349726|74.769863014
no|bd_22#prev_2021|65+|education_level|education_level: title||||
no|bd_22#prev_2021|65+|education_level|education_level: long_education|99,902 (20.8)|20.7976650456332||99902
no|bd_22#prev_2021|65+|education_level|education_level: medium_education|214,872 (44.7)|44.7321963893145||214872
no|bd_22#prev_2021|65+|education_level|education_level: no_education|30,714 (6.4)|6.39406102191726||30714
no|bd_22#prev_2021|65+|education_level|education_level: short_education|134,864 (28.1)|28.076077543135||134864
no|bd_23#inc_2016_2021|0-24|__n|__n|53,592 (100.0)|100||53592
no|bd_23#inc_2016_2021|0-24|male|male|20,319 (37.9)|37.9142409314823||20319
no|bd_23#inc_2016_2021|0-24|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|0-24|cci_g|cci_g: +3|129 (0.2)|0.24070756829377||129
no|bd_23#inc_2016_2021|0-24|cci_g|cci_g: 0|49,290 (92.0)|91.9726824899238||49290
no|bd_23#inc_2016_2021|0-24|cci_g|cci_g: 1-2|4,173 (7.8)|7.78660994178235||4173
no|bd_23#inc_2016_2021|0-24|age_index|age_index|16.9 (14.3;20.1)|14.3190657983382|20.1203832622202|16.863223295
no|bd_23#inc_2016_2021|0-24|education_level|education_level: title||||
no|bd_23#inc_2016_2021|0-24|education_level|education_level: long_education|428 (0.8)|0.79862666069562||428
no|bd_23#inc_2016_2021|0-24|education_level|education_level: medium_education|6,431 (12.0)|11.9999253619943||6431
no|bd_23#inc_2016_2021|0-24|education_level|education_level: no_education|9,280 (17.3)|17.3160173160173||9280
no|bd_23#inc_2016_2021|0-24|education_level|education_level: short_education|37,453 (69.9)|69.8854306612927||37453
no|bd_23#inc_2016_2021|25-64|__n|__n|92,122 (100.0)|100||92122
no|bd_23#inc_2016_2021|25-64|male|male|37,250 (40.4)|40.435509433143||37250
no|bd_23#inc_2016_2021|25-64|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|25-64|cci_g|cci_g: +3|2,284 (2.5)|2.47932090054492||2284
no|bd_23#inc_2016_2021|25-64|cci_g|cci_g: 0|76,206 (82.7)|82.7229109224723||76206
no|bd_23#inc_2016_2021|25-64|cci_g|cci_g: 1-2|13,632 (14.8)|14.7977681769827||13632
no|bd_23#inc_2016_2021|25-64|age_index|age_index|43.2 (33.5;52.2)|33.4854480125758|52.1639344262295|43.177393517
no|bd_23#inc_2016_2021|25-64|education_level|education_level: title||||
no|bd_23#inc_2016_2021|25-64|education_level|education_level: long_education|25,264 (27.4)|27.4245022904409||25264
no|bd_23#inc_2016_2021|25-64|education_level|education_level: medium_education|36,568 (39.7)|39.6951868174811||36568
no|bd_23#inc_2016_2021|25-64|education_level|education_level: no_education|3,286 (3.6)|3.56700896637068||3286
no|bd_23#inc_2016_2021|25-64|education_level|education_level: short_education|27,004 (29.3)|29.3133019257072||27004
no|bd_23#inc_2016_2021|65+|__n|__n|10,528 (100.0)|100||10528
no|bd_23#inc_2016_2021|65+|male|male|4,258 (40.4)|40.4445288753799||4258
no|bd_23#inc_2016_2021|65+|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|65+|cci_g|cci_g: +3|2,108 (20.0)|20.0227963525835||2108
no|bd_23#inc_2016_2021|65+|cci_g|cci_g: 0|4,506 (42.8)|42.8001519756838||4506
no|bd_23#inc_2016_2021|65+|cci_g|cci_g: 1-2|3,914 (37.2)|37.1770516717325||3914
no|bd_23#inc_2016_2021|65+|age_index|age_index|74.1 (69.4;80.0)|69.4035968261097|80.0246575342465|74.145205479
no|bd_23#inc_2016_2021|65+|education_level|education_level: title||||
no|bd_23#inc_2016_2021|65+|education_level|education_level: long_education|1,872 (17.8)|17.7811550151975||1872
no|bd_23#inc_2016_2021|65+|education_level|education_level: medium_education|4,712 (44.8)|44.756838905775||4712
no|bd_23#inc_2016_2021|65+|education_level|education_level: no_education|648 (6.2)|6.15501519756839||648
no|bd_23#inc_2016_2021|65+|education_level|education_level: short_education|3,296 (31.3)|31.3069908814589||3296
no|bd_23#prev_2021|0-24|__n|__n|63,682 (100.0)|100||63682
no|bd_23#prev_2021|0-24|male|male|24,956 (39.2)|39.1884676988788||24956
no|bd_23#prev_2021|0-24|cci_g|cci_g: title||||
no|bd_23#prev_2021|0-24|cci_g|cci_g: +3|334 (0.5)|0.52448101504349||334
no|bd_23#prev_2021|0-24|cci_g|cci_g: 0|57,322 (90.0)|90.01287648001||57322
no|bd_23#prev_2021|0-24|cci_g|cci_g: 1-2|6,026 (9.5)|9.46264250494645||6026
no|bd_23#prev_2021|0-24|age_index|age_index|19.8 (16.6;22.5)|16.6284153005464|22.4876712328767|19.849315068
no|bd_23#prev_2021|0-24|education_level|education_level: title||||
no|bd_23#prev_2021|0-24|education_level|education_level: long_education|798 (1.3)|1.25310134731949||798
no|bd_23#prev_2021|0-24|education_level|education_level: medium_education|12,348 (19.4)|19.3900945322069||12348
no|bd_23#prev_2021|0-24|education_level|education_level: no_education|5,773 (9.1)|9.0653559875632||5773
no|bd_23#prev_2021|0-24|education_level|education_level: short_education|44,763 (70.3)|70.2914481329104||44763
no|bd_23#prev_2021|25-64|__n|__n|323,422 (100.0)|100||323422
no|bd_23#prev_2021|25-64|male|male|126,624 (39.2)|39.1513255127975||126624
no|bd_23#prev_2021|25-64|cci_g|cci_g: title||||
no|bd_23#prev_2021|25-64|cci_g|cci_g: +3|9,068 (2.8)|2.80376721435152||9068
no|bd_23#prev_2021|25-64|cci_g|cci_g: 0|260,772 (80.6)|80.6290233812171||260772
no|bd_23#prev_2021|25-64|cci_g|cci_g: 1-2|53,582 (16.6)|16.5672094044313||53582
no|bd_23#prev_2021|25-64|age_index|age_index|44.7 (34.3;54.0)|34.3150684931506|53.9945205479452|44.713114754
no|bd_23#prev_2021|25-64|education_level|education_level: title||||
no|bd_23#prev_2021|25-64|education_level|education_level: long_education|78,102 (24.1)|24.1486355288137||78102
no|bd_23#prev_2021|25-64|education_level|education_level: medium_education|131,028 (40.5)|40.5130139569973||131028
no|bd_23#prev_2021|25-64|education_level|education_level: no_education|8,158 (2.5)|2.52240107352004||8158
no|bd_23#prev_2021|25-64|education_level|education_level: short_education|106,134 (32.8)|32.8159494406688||106134
no|bd_23#prev_2021|65+|__n|__n|43,958 (100.0)|100||43958
no|bd_23#prev_2021|65+|male|male|16,314 (37.1)|37.1126984849174||16314
no|bd_23#prev_2021|65+|cci_g|cci_g: title||||
no|bd_23#prev_2021|65+|cci_g|cci_g: +3|6,926 (15.8)|15.7559488602757||6926
no|bd_23#prev_2021|65+|cci_g|cci_g: 0|20,974 (47.7)|47.7137267391601||20974
no|bd_23#prev_2021|65+|cci_g|cci_g: 1-2|16,058 (36.5)|36.5303244005641||16058
no|bd_23#prev_2021|65+|age_index|age_index|71.1 (67.5;76.3)|67.531506849315|76.3306010928961|71.098630137
no|bd_23#prev_2021|65+|education_level|education_level: title||||
no|bd_23#prev_2021|65+|education_level|education_level: long_education|10,332 (23.5)|23.5042540606943||10332
no|bd_23#prev_2021|65+|education_level|education_level: medium_education|18,760 (42.7)|42.6771008690113||18760
no|bd_23#prev_2021|65+|education_level|education_level: no_education|2,302 (5.2)|5.2368169616452||2302
no|bd_23#prev_2021|65+|education_level|education_level: short_education|12,564 (28.6)|28.5818281086491||12564
no|bd_24#inc_2016_2021|0-24|__n|__n|967 (100.0)|100||967
no|bd_24#inc_2016_2021|0-24|male|male|565 (58.4)|58.4281282316442||565
no|bd_24#inc_2016_2021|0-24|cci_g|cci_g: title||||
no|bd_24#inc_2016_2021|0-24|cci_g|cci_g: +3|19 (2.0)|1.96483971044467||19
no|bd_24#inc_2016_2021|0-24|cci_g|cci_g: 0|808 (83.6)|83.5573940020682||808
no|bd_24#inc_2016_2021|0-24|cci_g|cci_g: 1-2|140 (14.5)|14.477766287487||140
no|bd_24#inc_2016_2021|0-24|age_index|age_index|18.5 (10.4;22.1)|10.4219178082191|22.0891009806123|18.480567408
no|bd_24#inc_2016_2021|0-24|education_level|education_level: title||||
no|bd_24#inc_2016_2021|0-24|education_level|education_level: long_education|13 (1.3)|1.34436401240951||13
no|bd_24#inc_2016_2021|0-24|education_level|education_level: medium_education|177 (18.3)|18.3040330920372||177
no|bd_24#inc_2016_2021|0-24|education_level|education_level: no_education|285 (29.5)|29.4725956566701||285
no|bd_24#inc_2016_2021|0-24|education_level|education_level: short_education|492 (50.9)|50.8790072388831||492
no|bd_24#inc_2016_2021|25-64|__n|__n|44,464 (100.0)|100||44464
no|bd_24#inc_2016_2021|25-64|male|male|27,380 (61.6)|61.5779057214825||27380
no|bd_24#inc_2016_2021|25-64|cci_g|cci_g: title||||
no|bd_24#inc_2016_2021|25-64|cci_g|cci_g: +3|3,522 (7.9)|7.92101475350845||3522
no|bd_24#inc_2016_2021|25-64|cci_g|cci_g: 0|29,786 (67.0)|66.9890248290752||29786
no|bd_24#inc_2016_2021|25-64|cci_g|cci_g: 1-2|11,156 (25.1)|25.0899604174163||11156
no|bd_24#inc_2016_2021|25-64|age_index|age_index|56.6 (50.4;61.1)|50.4075492177558|61.0795381390822|56.550684932
no|bd_24#inc_2016_2021|25-64|education_level|education_level: title||||
no|bd_24#inc_2016_2021|25-64|education_level|education_level: long_education|8,590 (19.3)|19.3189996401583||8590
no|bd_24#inc_2016_2021|25-64|education_level|education_level: medium_education|21,904 (49.3)|49.262324577186||21904
no|bd_24#inc_2016_2021|25-64|education_level|education_level: no_education|1,524 (3.4)|3.42749190356243||1524
no|bd_24#inc_2016_2021|25-64|education_level|education_level: short_education|12,446 (28.0)|27.9911838790932||12446
no|bd_24#inc_2016_2021|65+|__n|__n|102,834 (100.0)|100||102834
no|bd_24#inc_2016_2021|65+|male|male|53,426 (52.0)|51.9536340120971||53426
no|bd_24#inc_2016_2021|65+|cci_g|cci_g: title||||
no|bd_24#inc_2016_2021|65+|cci_g|cci_g: +3|17,972 (17.5)|17.4767100375362||17972
no|bd_24#inc_2016_2021|65+|cci_g|cci_g: 0|48,050 (46.7)|46.7257910807709||48050
no|bd_24#inc_2016_2021|65+|cci_g|cci_g: 1-2|36,812 (35.8)|35.7974988816928||36812
no|bd_24#inc_2016_2021|65+|age_index|age_index|77.3 (72.0;83.5)|71.9835616438356|83.4553634254061|77.34235347
no|bd_24#inc_2016_2021|65+|education_level|education_level: title||||
no|bd_24#inc_2016_2021|65+|education_level|education_level: long_education|15,448 (15.0)|15.0222688993912||15448
no|bd_24#inc_2016_2021|65+|education_level|education_level: medium_education|44,850 (43.6)|43.6139798121243||44850
no|bd_24#inc_2016_2021|65+|education_level|education_level: no_education|6,536 (6.4)|6.35587451621059||6536
no|bd_24#inc_2016_2021|65+|education_level|education_level: short_education|36,000 (35.0)|35.0078767722737||36000
no|bd_24#prev_2021|0-24|__n|__n|1,903 (100.0)|100||1903
no|bd_24#prev_2021|0-24|male|male|1,092 (57.4)|57.3830793483972||1092
no|bd_24#prev_2021|0-24|cci_g|cci_g: title||||
no|bd_24#prev_2021|0-24|cci_g|cci_g: +3|216 (11.4)|11.3504992117708||216
no|bd_24#prev_2021|0-24|cci_g|cci_g: 0|480 (25.2)|25.223331581713||480
no|bd_24#prev_2021|0-24|cci_g|cci_g: 1-2|1,207 (63.4)|63.426169206516||1207
no|bd_24#prev_2021|0-24|age_index|age_index|16.1 (9.7;21.1)|9.66849315068493|21.1397260273972|16.079234973
no|bd_24#prev_2021|0-24|education_level|education_level: title||||
no|bd_24#prev_2021|0-24|education_level|education_level: long_education|27 (1.4)|1.41881240147136||27
no|bd_24#prev_2021|0-24|education_level|education_level: medium_education|227 (11.9)|11.9285338938518||227
no|bd_24#prev_2021|0-24|education_level|education_level: no_education|742 (39.0)|38.9910667367314||742
no|bd_24#prev_2021|0-24|education_level|education_level: short_education|907 (47.7)|47.6615869679453||907
no|bd_24#prev_2021|25-64|__n|__n|71,592 (100.0)|100||71592
no|bd_24#prev_2021|25-64|male|male|39,898 (55.7)|55.7296904682087||39898
no|bd_24#prev_2021|25-64|cci_g|cci_g: title||||
no|bd_24#prev_2021|25-64|cci_g|cci_g: +3|11,660 (16.3)|16.2867359481506||11660
no|bd_24#prev_2021|25-64|cci_g|cci_g: 0|14,358 (20.1)|20.0553134428427||14358
no|bd_24#prev_2021|25-64|cci_g|cci_g: 1-2|45,574 (63.7)|63.6579506090066||45574
no|bd_24#prev_2021|25-64|age_index|age_index|57.0 (50.8;61.4)|50.7561643835616|61.3534246575342|56.975409836
no|bd_24#prev_2021|25-64|education_level|education_level: title||||
no|bd_24#prev_2021|25-64|education_level|education_level: long_education|14,730 (20.6)|20.5749245725779||14730
no|bd_24#prev_2021|25-64|education_level|education_level: medium_education|34,740 (48.5)|48.5249748575259||34740
no|bd_24#prev_2021|25-64|education_level|education_level: no_education|2,152 (3.0)|3.00592244943569||2152
no|bd_24#prev_2021|25-64|education_level|education_level: short_education|19,970 (27.9)|27.8941781204603||19970
no|bd_24#prev_2021|65+|__n|__n|159,824 (100.0)|100||159824
no|bd_24#prev_2021|65+|male|male|86,500 (54.1)|54.1220342376614||86500
no|bd_24#prev_2021|65+|cci_g|cci_g: title||||
no|bd_24#prev_2021|65+|cci_g|cci_g: +3|49,182 (30.8)|30.7725998598458||49182
no|bd_24#prev_2021|65+|cci_g|cci_g: 0|19,028 (11.9)|11.9055961557713||19028
no|bd_24#prev_2021|65+|cci_g|cci_g: 1-2|91,614 (57.3)|57.3218039843828||91614
no|bd_24#prev_2021|65+|age_index|age_index|77.0 (71.9;82.9)|71.9205479452054|82.8657534246575|76.980874317
no|bd_24#prev_2021|65+|education_level|education_level: title||||
no|bd_24#prev_2021|65+|education_level|education_level: long_education|25,186 (15.8)|15.7585844428871||25186
no|bd_24#prev_2021|65+|education_level|education_level: medium_education|72,250 (45.2)|45.2059765742316||72250
no|bd_24#prev_2021|65+|education_level|education_level: no_education|9,592 (6.0)|6.00160176193813||9592
no|bd_24#prev_2021|65+|education_level|education_level: short_education|52,796 (33.0)|33.033837220943||52796
no|bd_25#inc_2016_2021|0-24|__n|__n|44,975 (100.0)|100||44975
no|bd_25#inc_2016_2021|0-24|male|male|24,684 (54.9)|54.8838243468593||24684
no|bd_25#inc_2016_2021|0-24|cci_g|cci_g: title||||
no|bd_25#inc_2016_2021|0-24|cci_g|cci_g: +3|70 (0.2)|0.1556420233463||70
no|bd_25#inc_2016_2021|0-24|cci_g|cci_g: 0|42,110 (93.6)|93.6297943301834||42110
no|bd_25#inc_2016_2021|0-24|cci_g|cci_g: 1-2|2,795 (6.2)|6.21456364647026||2795
no|bd_25#inc_2016_2021|0-24|age_index|age_index|13.3 (5.0;19.2)|5.04973426154652|19.2027397260273|13.252870724
no|bd_25#inc_2016_2021|0-24|education_level|education_level: title||||
no|bd_25#inc_2016_2021|0-24|education_level|education_level: long_education|440 (1.0)|0.97832128960533||440
no|bd_25#inc_2016_2021|0-24|education_level|education_level: medium_education|5,197 (11.6)|11.5553085047248||5197
no|bd_25#inc_2016_2021|0-24|education_level|education_level: no_education|22,373 (49.7)|49.7454141189549||22373
no|bd_25#inc_2016_2021|0-24|education_level|education_level: short_education|16,965 (37.7)|37.7209560867148||16965
no|bd_25#inc_2016_2021|25-64|__n|__n|45,684 (100.0)|100||45684
no|bd_25#inc_2016_2021|25-64|male|male|24,234 (53.0)|53.0470186498555||24234
no|bd_25#inc_2016_2021|25-64|cci_g|cci_g: title||||
no|bd_25#inc_2016_2021|25-64|cci_g|cci_g: +3|1,588 (3.5)|3.47605288503633||1588
no|bd_25#inc_2016_2021|25-64|cci_g|cci_g: 0|36,602 (80.1)|80.1199544698362||36602
no|bd_25#inc_2016_2021|25-64|cci_g|cci_g: 1-2|7,494 (16.4)|16.4039926451273||7494
no|bd_25#inc_2016_2021|25-64|age_index|age_index|46.1 (34.0;55.7)|34.0136986301369|55.6712328767123|46.107702672
no|bd_25#inc_2016_2021|25-64|education_level|education_level: title||||
no|bd_25#inc_2016_2021|25-64|education_level|education_level: long_education|12,972 (28.4)|28.395061728395||12972
no|bd_25#inc_2016_2021|25-64|education_level|education_level: medium_education|19,800 (43.3)|43.3412135539795||19800
no|bd_25#inc_2016_2021|25-64|education_level|education_level: no_education|1,574 (3.4)|3.44540758252342||1574
no|bd_25#inc_2016_2021|25-64|education_level|education_level: short_education|11,338 (24.8)|24.818317135102||11338
no|bd_25#inc_2016_2021|65+|__n|__n|39,142 (100.0)|100||39142
no|bd_25#inc_2016_2021|65+|male|male|19,646 (50.2)|50.1916100352562||19646
no|bd_25#inc_2016_2021|65+|cci_g|cci_g: title||||
no|bd_25#inc_2016_2021|65+|cci_g|cci_g: +3|8,438 (21.6)|21.5574063665627||8438
no|bd_25#inc_2016_2021|65+|cci_g|cci_g: 0|14,804 (37.8)|37.8212661591129||14804
no|bd_25#inc_2016_2021|65+|cci_g|cci_g: 1-2|15,900 (40.6)|40.6213274743242||15900
no|bd_25#inc_2016_2021|65+|age_index|age_index|78.6 (72.7;85.0)|72.6520547945205|84.9937195897896|78.57260274
no|bd_25#inc_2016_2021|65+|education_level|education_level: title||||
no|bd_25#inc_2016_2021|65+|education_level|education_level: long_education|6,488 (16.6)|16.5755454499003||6488
no|bd_25#inc_2016_2021|65+|education_level|education_level: medium_education|16,540 (42.3)|42.2563997751775||16540
no|bd_25#inc_2016_2021|65+|education_level|education_level: no_education|2,824 (7.2)|7.2147565275152||2824
no|bd_25#inc_2016_2021|65+|education_level|education_level: short_education|13,290 (34.0)|33.9532982474068||13290
no|bd_25#prev_2021|0-24|__n|__n|107,096 (100.0)|100||107096
no|bd_25#prev_2021|0-24|male|male|60,302 (56.3)|56.3064913722268||60302
no|bd_25#prev_2021|0-24|cci_g|cci_g: title||||
no|bd_25#prev_2021|0-24|cci_g|cci_g: +3|243 (0.2)|0.22689923059684||243
no|bd_25#prev_2021|0-24|cci_g|cci_g: 0|99,536 (92.9)|92.9409128258758||99536
no|bd_25#prev_2021|0-24|cci_g|cci_g: 1-2|7,317 (6.8)|6.8321879435273||7317
no|bd_25#prev_2021|0-24|age_index|age_index|17.4 (12.1;21.3)|12.1202185792349|21.3397260273972|17.449315068
no|bd_25#prev_2021|0-24|education_level|education_level: title||||
no|bd_25#prev_2021|0-24|education_level|education_level: long_education|1,754 (1.6)|1.63778292373197||1754
no|bd_25#prev_2021|0-24|education_level|education_level: medium_education|19,737 (18.4)|18.4292597295884||19737
no|bd_25#prev_2021|0-24|education_level|education_level: no_education|31,175 (29.1)|29.1093971763651||31175
no|bd_25#prev_2021|0-24|education_level|education_level: short_education|54,430 (50.8)|50.8235601703145||54430
no|bd_25#prev_2021|25-64|__n|__n|224,904 (100.0)|100||224904
no|bd_25#prev_2021|25-64|male|male|128,334 (57.1)|57.061679649984||128334
no|bd_25#prev_2021|25-64|cci_g|cci_g: title||||
no|bd_25#prev_2021|25-64|cci_g|cci_g: +3|5,170 (2.3)|2.29875858143919||5170
no|bd_25#prev_2021|25-64|cci_g|cci_g: 0|188,642 (83.9)|83.8766762707644||188642
no|bd_25#prev_2021|25-64|cci_g|cci_g: 1-2|31,092 (13.8)|13.8245651477963||31092
no|bd_25#prev_2021|25-64|age_index|age_index|40.3 (31.6;52.3)|31.6123287671232|52.327868852459|40.306010929
no|bd_25#prev_2021|25-64|education_level|education_level: title||||
no|bd_25#prev_2021|25-64|education_level|education_level: long_education|63,628 (28.3)|28.2911820154377||63628
no|bd_25#prev_2021|25-64|education_level|education_level: medium_education|98,112 (43.6)|43.6239462170526||98112
no|bd_25#prev_2021|25-64|education_level|education_level: no_education|3,928 (1.7)|1.74652296090776||3928
no|bd_25#prev_2021|25-64|education_level|education_level: short_education|59,236 (26.3)|26.3383488066019||59236
no|bd_25#prev_2021|65+|__n|__n|70,678 (100.0)|100||70678
no|bd_25#prev_2021|65+|male|male|35,062 (49.6)|49.6080817227425||35062
no|bd_25#prev_2021|65+|cci_g|cci_g: title||||
no|bd_25#prev_2021|65+|cci_g|cci_g: +3|12,060 (17.1)|17.0633011686804||12060
no|bd_25#prev_2021|65+|cci_g|cci_g: 0|31,500 (44.6)|44.568323948046||31500
no|bd_25#prev_2021|65+|cci_g|cci_g: 1-2|27,118 (38.4)|38.3683748832734||27118
no|bd_25#prev_2021|65+|age_index|age_index|75.5 (70.2;81.7)|70.2383561643835|81.7232876712328|75.523287671
no|bd_25#prev_2021|65+|education_level|education_level: title||||
no|bd_25#prev_2021|65+|education_level|education_level: long_education|13,578 (19.2)|19.2110699227482||13578
no|bd_25#prev_2021|65+|education_level|education_level: medium_education|31,212 (44.2)|44.1608421290925||31212
no|bd_25#prev_2021|65+|education_level|education_level: no_education|4,498 (6.4)|6.36407368629559||4498
no|bd_25#prev_2021|65+|education_level|education_level: short_education|21,390 (30.3)|30.2640142618636||21390
yes|bd_00#inc_2016_2021|0-24|__n|__n|143,364 (100.0)|100||143364
yes|bd_00#inc_2016_2021|0-24|male|male|67,309 (46.9)|46.9497223849781||67309
yes|bd_00#inc_2016_2021|0-24|cci_g|cci_g: title||||
yes|bd_00#inc_2016_2021|0-24|cci_g|cci_g: +3|191 (0.1)|0.13322730950587||191
yes|bd_00#inc_2016_2021|0-24|cci_g|cci_g: 0|134,353 (93.7)|93.7146005970815||134353
yes|bd_00#inc_2016_2021|0-24|cci_g|cci_g: 1-2|8,820 (6.2)|6.15217209341257||8820
yes|bd_00#inc_2016_2021|0-24|age_index|age_index|15.8 (10.0;20.2)|9.98297402500187|20.1693989071038|15.764383562
yes|bd_00#inc_2016_2021|0-24|education_level|education_level: title||||
yes|bd_00#inc_2016_2021|0-24|education_level|education_level: long_education|2,449 (1.7)|1.70823916743394||2449
yes|bd_00#inc_2016_2021|0-24|education_level|education_level: medium_education|22,054 (15.4)|15.383220334254||22054
yes|bd_00#inc_2016_2021|0-24|education_level|education_level: no_education|52,578 (36.7)|36.67447894869||52578
yes|bd_00#inc_2016_2021|0-24|education_level|education_level: short_education|66,283 (46.2)|46.2340615496219||66283
yes|bd_00#inc_2016_2021|25-64|__n|__n|376,950 (100.0)|100||376950
yes|bd_00#inc_2016_2021|25-64|male|male|179,628 (47.7)|47.6530043772383||179628
yes|bd_00#inc_2016_2021|25-64|cci_g|cci_g: title||||
yes|bd_00#inc_2016_2021|25-64|cci_g|cci_g: +3|8,022 (2.1)|2.12813370473537||8022
yes|bd_00#inc_2016_2021|25-64|cci_g|cci_g: 0|323,354 (85.8)|85.7816686563204||323354
yes|bd_00#inc_2016_2021|25-64|cci_g|cci_g: 1-2|45,574 (12.1)|12.0901976389441||45574
yes|bd_00#inc_2016_2021|25-64|age_index|age_index|45.1 (34.3;54.3)|34.26207051426|54.2931506849315|45.131506849
yes|bd_00#inc_2016_2021|25-64|education_level|education_level: title||||
yes|bd_00#inc_2016_2021|25-64|education_level|education_level: long_education|122,310 (32.4)|32.4472741742936||122310
yes|bd_00#inc_2016_2021|25-64|education_level|education_level: medium_education|168,342 (44.7)|44.658973338639||168342
yes|bd_00#inc_2016_2021|25-64|education_level|education_level: no_education|17,168 (4.6)|4.5544501923332||17168
yes|bd_00#inc_2016_2021|25-64|education_level|education_level: short_education|69,130 (18.3)|18.339302294734||69130
yes|bd_00#inc_2016_2021|65+|__n|__n|205,496 (100.0)|100||205496
yes|bd_00#inc_2016_2021|65+|male|male|106,206 (51.7)|51.6827578152372||106206
yes|bd_00#inc_2016_2021|65+|cci_g|cci_g: title||||
yes|bd_00#inc_2016_2021|65+|cci_g|cci_g: +3|29,820 (14.5)|14.5112313621676||29820
yes|bd_00#inc_2016_2021|65+|cci_g|cci_g: 0|108,260 (52.7)|52.6822906528594||108260
yes|bd_00#inc_2016_2021|65+|cci_g|cci_g: 1-2|67,416 (32.8)|32.8064779849729||67416
yes|bd_00#inc_2016_2021|65+|age_index|age_index|76.2 (71.3;82.2)|71.2575342465753|82.1891683509244|76.235590239
yes|bd_00#inc_2016_2021|65+|education_level|education_level: title||||
yes|bd_00#inc_2016_2021|65+|education_level|education_level: long_education|33,778 (16.4)|16.4373029158718||33778
yes|bd_00#inc_2016_2021|65+|education_level|education_level: medium_education|91,086 (44.3)|44.3249503639973||91086
yes|bd_00#inc_2016_2021|65+|education_level|education_level: no_education|12,390 (6.0)|6.02931443921049||12390
yes|bd_00#inc_2016_2021|65+|education_level|education_level: short_education|68,242 (33.2)|33.2084322809203||68242
yes|bd_00#prev_2021|0-24|__n|__n|221,649 (100.0)|100||221649
yes|bd_00#prev_2021|0-24|male|male|118,396 (53.4)|53.4159865372729||118396
yes|bd_00#prev_2021|0-24|cci_g|cci_g: title||||
yes|bd_00#prev_2021|0-24|cci_g|cci_g: +3|840 (0.4)|0.37897757264864||840
yes|bd_00#prev_2021|0-24|cci_g|cci_g: 0|204,531 (92.3)|92.2769784659529||204531
yes|bd_00#prev_2021|0-24|cci_g|cci_g: 1-2|16,278 (7.3)|7.34404396139842||16278
yes|bd_00#prev_2021|0-24|age_index|age_index|18.3 (13.5;21.8)|13.5424657534246|21.7972602739726|18.287671233
yes|bd_00#prev_2021|0-24|education_level|education_level: title||||
yes|bd_00#prev_2021|0-24|education_level|education_level: long_education|4,046 (1.8)|1.82540864159098||4046
yes|bd_00#prev_2021|0-24|education_level|education_level: medium_education|43,130 (19.5)|19.4586937004001||43130
yes|bd_00#prev_2021|0-24|education_level|education_level: no_education|52,020 (23.5)|23.4695396775983||52020
yes|bd_00#prev_2021|0-24|education_level|education_level: short_education|122,453 (55.2)|55.2463579804104||122453
yes|bd_00#prev_2021|25-64|__n|__n|1,761,322 (100.0)|100||1761322
yes|bd_00#prev_2021|25-64|male|male|742,946 (42.2)|42.1811571081267||742946
yes|bd_00#prev_2021|25-64|cci_g|cci_g: title||||
yes|bd_00#prev_2021|25-64|cci_g|cci_g: +3|42,138 (2.4)|2.39240752116875||42138
yes|bd_00#prev_2021|25-64|cci_g|cci_g: 0|1,454,720 (82.6)|82.5925072190093||1454720
yes|bd_00#prev_2021|25-64|cci_g|cci_g: 1-2|264,464 (15.0)|15.0150852598218||264464
yes|bd_00#prev_2021|25-64|age_index|age_index|47.6 (36.5;56.1)|36.5300546448087|56.1229508196721|47.624657534
yes|bd_00#prev_2021|25-64|education_level|education_level: title||||
yes|bd_00#prev_2021|25-64|education_level|education_level: long_education|538,658 (30.6)|30.5825964815065||538658
yes|bd_00#prev_2021|25-64|education_level|education_level: medium_education|793,100 (45.0)|45.0286773230562||793100
yes|bd_00#prev_2021|25-64|education_level|education_level: no_education|39,732 (2.3)|2.25580558239776||39732
yes|bd_00#prev_2021|25-64|education_level|education_level: short_education|389,832 (22.1)|22.1329206130395||389832
yes|bd_00#prev_2021|65+|__n|__n|757,652 (100.0)|100||757652
yes|bd_00#prev_2021|65+|male|male|312,728 (41.3)|41.2759419891982||312728
yes|bd_00#prev_2021|65+|cci_g|cci_g: title||||
yes|bd_00#prev_2021|65+|cci_g|cci_g: +3|113,228 (14.9)|14.9445919762635||113228
yes|bd_00#prev_2021|65+|cci_g|cci_g: 0|362,046 (47.8)|47.7852628911426||362046
yes|bd_00#prev_2021|65+|cci_g|cci_g: 1-2|282,378 (37.3)|37.2701451325938||282378
